發布時間,類型,個股影響,標題,摘要
2026/06/04 22:58,當下,"Alphabet(GOOGL): 5
輝達(NVDA): 7
蘋果(AAPL): -3
特斯拉(TSLA): -3
微軟(MSFT): 2
亞馬遜(AMZN): 2
Meta(META): 2",Alphabet與Nvidia揭示「七巨頭」股票的意外真相,市場資金分化明顯，並非所有「Magnificent Seven」成員都受到投資人青睞。Alphabet與Nvidia的表現對比，凸顯科技七巨頭內部已出現顯著分歧，投資人對個別公司的基本面與AI布局展現選擇性偏好，整體板塊不再齊漲齊跌。
2026/06/04 22:40,展望,"Main Street Capital(MAIN): 5
Realty Income(O): 1",Main Street Capital堪稱BDC界的Realty Income，最適合放入Roth IRA免稅帳戶,商業發展公司(BDC)的配息多數被視為一般所得課稅，而非合格股息，對於聯邦稅率24%級距的投資者而言，在應稅帳戶中持有BDC等於每筆配息有近四分之一被稅金侵蝕。Main Street Capital(MAIN)被譽為「BDC界的Realty Income」，因其穩定且頻繁的配息特性，最適合配置於Roth IRA等免稅退休帳戶中，可完全規避配息稅負，最大化複利效果。
2026/06/04 22:39,當下,"博通(AVGO): -8
CrowdStrike(CRWD): -8",美股盤勢：道瓊上漲、那斯達克下跌，博通與CrowdStrike財報後重挫,週四美股表現分歧，道瓊指數在週度初領失業金人數意外數據公布後上漲，但那斯達克因科技股財報失利而下跌。博通(AVGO)與CrowdStrike(CRWD)財報公布後股價暴跌，拖累科技板塊表現。
2026/06/04 22:38,當下,"亞馬遜(AMZN): 5
Alphabet(GOOGL): 4
微軟(MSFT): -3
輝達(NVDA): 4",Anthropic將最危險AI模型轉為印鈔機,Anthropic在數月前才將Mythos列為全球最危險AI模型之一，如今卻宣布擴大商業存取權限，新增15個國家、150個組織客戶。此舉顯示公司在AI安全顧慮與商業變現間的策略轉向，可能引發監管與倫理爭議，但同時強化其營收成長動能與市場地位。
2026/06/04 22:35,展望,"輝達(NVDA): 9
博通(AVGO): 7
台積電(TSM): 7
微軟(MSFT): 5
亞馬遜(AMZN): 5
谷歌(GOOGL): 5
Meta(META): 4
甲骨文(ORCL): 6",白宮囤積AI算力Token：政府運算競爭重塑AI投資邏輯,據The AI Daily Brief報導，白宮反對Anthropic擴大Mythos存取權限，主因是已意識到AI token嚴重短缺，政府正積極囤積運算資源以避免他人分食。此舉揭示AI算力已成國家戰略資源，政府與民間爭奪加劇，將進一步推升AI capex週期需求，重塑整體AI投資版圖，算力供給瓶頸成為投資主軸。
2026/06/04 22:35,展望,"沃爾瑪(WMT): -6
好市多(COST): -6
目標百貨(TGT): -4
亞馬遜(AMZN): -3",沃爾瑪與好市多財報後雙雙下跌，是否為市場重大警訊？,零售龍頭沃爾瑪(WMT)與好市多(COST)在公布財報後股價同步下跌，引發市場對消費動能與大盤健康度的疑慮。兩大零售巨頭通常被視為消費者支出與整體經濟的風向球，其財報後的負面反應可能暗示通膨壓力、消費降溫或獲利能見度下滑，恐對整體市場情緒構成警訊。
2026/06/04 22:32,展望,"埃克森美孚(XOM): 6
雪佛龍(CVX): 6
西方石油(OXY): 7
美國航空(AAL): -6
達美航空(DAL): -6
聯合航空(UAL): -6",油價兩三週內衝上150美元真有可能嗎？,儘管荷莫茲海峽局勢持續緊張，油價目前仍穩定在90美元區間。市場關注油價是否將再度飆升至150美元，或將逐步回落至更正常的60美元水準。伊朗衝突前的油價時代恐難再現，後續走勢取決於地緣政治發展。
2026/06/04 22:30,展望,"博通(AVGO): -8
Alphabet(GOOGL): 6",博通遭降評，Google減少對其晶片依賴,麥格理投行將博通評級由「優於大盤」下調至「中性」，並將12個月目標價由513美元下調15%至437美元。主因關鍵客戶Google日益發展自家AI晶片能力並推動供應商多元化，威脅博通的客製化AI晶片業務增長前景。
2026/06/04 22:29,展望,"輝達(NVDA): 8
英特爾(INTC): -7
超微(AMD): -6",200億美元：輝達VERA CPU押注挑戰Intel-AMD雙雄壟斷,輝達(NVDA)宣布去年CPU營收為零，本財年預計達到200億美元，正式揮軍CPU市場。透過VERA CPU專案，輝達意圖打破Intel與AMD長期壟斷的伺服器CPU格局，強化其AI資料中心垂直整合能力，未來將與自家GPU緊密結合，提供完整運算平台，對傳統CPU供應商構成重大威脅。
2026/06/04 22:24,當下,"博通(AVGO): -8
超微(AMD): -5
英特爾(INTC): -4
輝達(NVDA): -3",博通AI晶片展望疲軟拖累股價重挫14%，AMD與英特爾同步走低,博通(AVGO)週四盤中暴跌14%至約410美元，前一日收盤價為479.23美元。儘管公司於6月3日盤後公布的2026財年第二季財報優於預期，但AI晶片業務展望疲軟令市場失望。賣壓蔓延至同業，AMD下跌4%至約521美元，英特爾亦同步走低，反映市場對AI晶片需求動能放緩的疑慮升溫。
