發布時間,類型,個股影響,標題,摘要
2026/06/05 06:10,當下,"博通(AVGO): -5
Ciena(CIEN): -6
輝達(NVDA): 3
超微(AMD): 2",道瓊創高，AI股無視博通、Ciena賣壓；非農報告即將登場,道瓊期貨盤後小跌，標普500與那斯達克期貨同步走低。市場本交易日受油價走低及美債殖利率下滑帶動，道瓊指數攀升至歷史新高；儘管博通(AVGO)與Ciena(CIEN)財報後遭賣壓，AI類股整體仍展現韌性，未受波及。市場同時關注週五開盤前公布的5月非農就業報告，以及其對聯準會(Fed)政策路徑的影響。
2026/06/05 06:01,展望,輝達(NVDA): -5,輝達股價疲軟反映AI市場格局轉變，投資人應關注資料中心建設商,投資人Rathbun指出，輝達(NVDA)財報亮眼卻股價不漲反跌，顯示AI產業正在擴張並自我修正，競爭者陸續進場。她認為AI領域的「賣鏟者」主題仍成立，但未來贏家可能來自意想不到的領域，建議投資人把目光轉向參與資料中心興建的製造業與營建公司。
2026/06/05 05:54,當下,,美股漲跌互見 科技股下挫拖累那斯達克 原油重挫,美股表現分歧，科技類股走低拖累那斯達克綜合指數下跌，但其他類股普遍上揚。原油價格大幅下挫，能源類股承壓，市場呈現類股輪動格局，資金自高估值科技股流出，轉進其他板塊。
2026/06/05 05:41,當下,"X-Energy(XE): -8
亞馬遜(AMZN): -1
Oklo(OKLO): -4
NuScale(SMR): -4
Vistra(VST): -3
Constellation(CEG): -3",亞馬遜投資的X-Energy暴跌至上市以來新低,X-Energy於4月24日上市後首次公布季度財報，虧損較去年同期大幅擴大，股價跌至歷史新低。同時核能類股普遍降溫回落，亞馬遜(AMZN)亦受波及。
2026/06/05 05:41,當下,"Liftoff Mobile(LFTO): 7
AppLovin(APP): -3",Liftoff Mobile掛牌納斯達克，市場比擬AppLovin,行動廣告科技公司Liftoff Mobile(LFTO)週四於納斯達克掛牌上市，IPO定價每股23美元，募資4.37億美元。執行長Jeremy Bondy說明IPO延後原因，並介紹其AI引擎「Cortex」，同時闡述Liftoff與AppLovin(APP)的差異化定位。投資人關注其是否能複製AppLovin在行動廣告AI領域的成功模式。
2026/06/05 05:37,當下,環球音樂(UMGNF): -6,Ackman旗下Pershing Square兩次收購失敗後 全數出清環球音樂股權 UMG股價重挫7%,據華爾街日報報導，億萬富翁Bill Ackman領導的Pershing Square已出售其持有的環球音樂集團(UMG)全部股份，結束其最具野心的維權投資行動之一。此前該基金曾兩度試圖收購UMG但均告失敗。消息傳出後UMG股價一度重挫7%，後隨有所反彈。此舉象徵Ackman放棄對音樂產業龍頭的長期布局，反映出維權投資人對該標的失去耐心。
2026/06/05 05:35,當下,"Palantir(PLTR): -3
Google(GOOGL): 2",Palantir股價下跌 即便宣布與Google雲端合作及AIPCon 10多項利多,Palantir在AIPCon 10大會上宣布多項消息，包括與Google雲端運算事業部門建立行銷合作夥伴關係，但股價仍出現下滑，市場反應不如預期。
2026/06/05 05:32,展望,"邁威爾(MRVL): 9
輝達(NVDA): 3
博通(AVGO): -3",黃仁勳看好Marvell成為下一家兆美元企業 股價今日再漲5%,輝達執行長黃仁勳在台北Computex AI展上公開讚揚Marvell Technology，預言其將成為下一家市值破兆美元的半導體公司。CNBC財經節目深入分析黃仁勳的談話內容，市場反應熱烈，Marvell股價今日續漲5%，顯示投資人對其在AI客製化晶片(ASIC)領域的成長前景高度看好。
2026/06/05 05:20,當下,微軟(MSFT): 3,微軟與OpenAI從合作夥伴變成「曖昧關係」,OpenAI曾是微軟的掌上明珠，微軟目前持有其營利事業27%股權。然而雙方關係似乎開始生變，微軟週二發表最新自研AI模型MAI-Thinking-1，象徵兩者獨家合作關係逐漸鬆動。The Verge資深AI記者Hayden Field梳理了雙方從緊密合作走向「曖昧關係」的時間軸，顯示微軟正積極降低對OpenAI的依賴，發展自家AI模型實力。
2026/06/05 05:20,當下,波克夏(BRK.B): 6,波克夏新CEO Greg Abel加碼最大投資 再砸100億美元,波克夏海瑟威新任執行長Greg Abel持續在投資組合上留下個人印記，再度斥資100億美元加碼其上任以來最大的單一投資標的，同時也消耗了公司龐大的現金儲備。此舉顯示Abel正積極部署資本，扭轉巴菲特時期偏保守的現金累積策略。
2026/06/05 05:19,展望,"微軟(MSFT): 7
OpenAI相關-輝達(NVDA): -2",微軟發表自研AI模型MAI-Thinking-1,微軟正式推出自家研發的人工智慧模型MAI-Thinking-1，標誌著公司在AI領域降低對外部依賴、強化自主研發能力的重要一步。此舉顯示微軟積極布局AI核心技術，未來可能減少對OpenAI的依賴，並提升自身在AI競賽中的競爭力。
2026/06/05 05:06,當下,"輝達(NVDA): -7
微軟(MSFT): -5
Alphabet(GOOGL): -5
Meta(META): -5
蘋果(AAPL): -4
超微(AMD): -6
博通(AVGO): -6
台積電ADR(TSM): -5",大盤上揚 科技股遭拋售 AI交易動能轉弱,週四美股大盤普遍走高，但科技類股成為少數收黑的板塊之一。市場資金明顯從AI概念股輪動至其他類股，顯示先前主導行情的AI交易熱度正在降溫，投資人開始重新評估科技巨頭的估值與獲利能見度。
2026/06/05 04:50,當下,,美股尾盤普遍走高，科技股盤中跌幅收斂,美股周四尾盤走高，科技股自盤中低點回升，市場呈現全面性反彈走勢。投資人風險偏好回升，帶動主要指數上揚。
2026/06/05 04:20,當下,"美光(MU): -8
博通(AVGO): -7
輝達(NVDA): -6
超微(AMD): -5
SK海力士(無美股代號): -6",美光股價重挫 博通震撼引爆AI晶片股全面恐慌賣壓,美光(MU)股價今日大幅下跌，主因博通(AVGO)公布的消息引發市場對AI晶片需求的疑慮，導致整個半導體類股出現恐慌性賣壓。投資人擔憂AI資本支出可能放緩，連帶衝擊記憶體與AI相關晶片廠商的營收前景。
2026/06/05 04:20,展望,輝達(NVDA): -3,現在投入AI最聰明的500美元並非投向輝達,分析師認為，當前AI領域最值得投資500美元的標的並非輝達(NVDA)，而是業務多元、跨足多個領域的公司。理由是分散押注於多項業務的企業，較單一AI晶片龍頭更具長期投資價值與抗風險能力。
2026/06/05 04:15,展望,"博通(AVGO): -3
輝達(NVDA): 2",AI交易進入「健康」整理 博通遇阻力,MassMutual投資策略主管Kelly Kowalski表示，雖然博通(AVGO)等AI晶片股本週遭遇阻力，但這對AI類股而言是「健康」的整理階段，投資人仍應看好AI交易的長期韌性，建議持續布局。
2026/06/05 04:11,展望,"戴爾(DELL): 7
輝達(NVDA): 6
微軟(MSFT): 4",戴爾搶先推出搭載RTX Spark晶片的AI PC，強勢漲勢面臨新檢視,戴爾科技將成為首批推出搭載輝達新款RTX Spark晶片的高階AI PC廠商之一，預計秋季開始上市。公司計劃推出結合RTX Spark與微軟Windows on Arm的AI筆電與桌機，將其在AI基礎設施的布局延伸至消費與商用PC市場，並深化與輝達及微軟的合作關係。戴爾股價現報421.08美元，因強勢漲勢吸引市場高度關注。
2026/06/05 03:56,當下,"超微(AMD): 7
英特爾(INTC): -5",AMD一個月飆漲55%遠超英特爾，英特爾股東是否該轉投AMD？,AMD股價週四午盤小幅回檔，但過去一個月暴漲55%，遠超英特爾同期僅17%的漲幅。如此巨大的表現落差，引發市場討論英特爾長期股東是否應轉換持股至AMD。AMD在AI晶片與資料中心領域持續搶占英特爾市佔，動能強勁。
2026/06/05 03:56,展望,"美光(MU): -7
三星ADR(SSNLF): -5
西部數據(WDC): -5
希捷(STX): -4",美光股價走跌，分析師警告記憶體價格恐提前見頂,半導體股美光(MU)週四下跌，有分析師警告記憶體晶片價格可能即將觸及高點，意味本輪上行週期恐提前見頂，引發市場對記憶體產業獲利動能放緩的疑慮，連帶影響相關記憶體類股氣氛。
