發布時間,類型,個股影響,標題,摘要
2026/06/04 21:06,當下,"博通(AVGO): -8
CrowdStrike(CRWD): -8
Ciena(CIEN): -6",道指期貨上揚，但博通、CrowdStrike、Ciena重挫科技股；SpaceX IPO定價目標出爐,道瓊期貨走高，但科技股遭重挫，博通(AVGO)與CrowdStrike(CRWD)財報後股價暴跌，Ciena(CIEN)亦同步下挫。市場焦點轉向下週登場的SpaceX IPO，其發行定價目標與規模已確定，為近期最受矚目的新股案之一。
2026/06/04 21:00,展望,"Salesforce(CRM): 4
Snowflake(SNOW): 4",Sweep推出跨平台AI代理 整合Salesforce、Snowflake及Data 360,企業AI公司Sweep發布新一代跨平台代理層，能在Salesforce、Snowflake與Data 360等互聯系統間進行推理與決策，提供完整交付生命週期的單一代理化框架。此舉旨在讓複雜的企業系統對人類與AI代理皆具備可操作性，並安全地保留有價值的流程、淘汰冗餘部分，反映企業AI代理化(Agentic AI)應用持續深化。
2026/06/04 20:50,當下,Ciena(CIEN): -6,Ciena shares falls despite earnings and revenue beat,Investing.com報導，Ciena Corporation(CIEN)公布2026財年第二季財報，業績優於分析師預期，但股價仍在盤前下跌5.7%。
2026/06/04 20:43,當下,,Stocks Mostly Down Pre-Bell as Middle East Concerns Persist,美股在週四開盤前普遍走弱，主因中東地緣政治疑慮持續升溫，壓抑風險偏好。
2026/06/04 20:17,當下,Ciena(CIEN): -5,Ciena Stock Falls After Earnings Beat. Revenue Growth of 40% Wasn’t Enough.,Ciena公布財報優於預期，營收年增達40%，但市場仍不買單，股價走跌。投資人顯然更關注後續成長動能與估值消化情況。
2026/06/04 20:00,當下,Ciena(CIEN): -5,Ciena Reports Fiscal Second Quarter 2026 Financial Results,Ciena Corporation公布截至2026年5月2日止的2026財年第二季財報，正式揭露本季營運成果。
2026/06/04 18:00,展望,"博通(AVGO): 3
Cisco(CSCO): 3
Alibaba(BABA): 3
IDT(IDT): 2
Hamilton Beach(HBB): 1",Zacks分析師部落格聚焦博通、Cisco、阿里巴巴、IDT與Hamilton Beach,Zacks分析師部落格今日聚焦博通、Cisco、阿里巴巴、IDT與Hamilton Beach，主軸圍繞AI營收前景、網路設備成長與雲端擴張等關鍵投資題材。
2026/06/04 17:15,展望,Red Cat Holdings(RCAT): 6,五角大廈投入11億美元強化無人機優勢，Red Cat Holdings能否受惠？,無人機在現代防務中正扮演愈來愈關鍵的角色，美國國防部也加大對相關技術的投入。市場因此關注Red Cat Holdings是否有望受益於這波軍備支出擴張。
2026/06/04 16:47,當下,Quantinuum(QNT): 7,QNT股票今日掛牌：20倍超額認購IPO的新量子概念股吸引市場關注,Quantinuum將以QNT代號於週四在Nasdaq Global Market開始交易，市場對其IPO反應熱烈，超額認購規模達20倍，成為量子運算題材新焦點。
2026/06/04 15:12,展望,Vertiv(VRT): 7,Vertiv以PurgeRite NearZero服務應對AI資料中心缺水瓶頸,Vertiv推出PurgeRite NearZero流體管理服務，主打AI就緒資料中心，目標是在液冷環境下大幅降低用水、運輸與排放管理成本。隨著AI與高密度運算提升資源需求，Vertiv持續強化其在電力、散熱與基礎設施解決方案的布局。
2026/06/04 14:13,展望,Rigetti Computing(RGTI): 6,Rigetti Computing在一年大漲後估值如何看？,Rigetti Computing近期股價波動加劇，短線雖受壓回落，但過去數月與一年的報酬仍相當亮眼。公司聚焦超導量子電腦硬體與服務，市場開始重新評估其高成長與高估值之間的平衡。
2026/06/04 10:08,展望,"Lumentum(LITE): 5
NVIDIA(NVDA): 4",NVIDIA投資加持後，Lumentum現階段還適合追價嗎？,Lumentum股價長期表現強勁，但近期圍繞其估值是否已過熱的討論升溫。市場焦點之一在於NVIDIA先前對其的投資，讓這檔光通訊概念股持續受到資金關注。
2026/06/04 05:23,當下,"Applied Aerospace & Defense: 4
SpaceX: 5",新軍工概念股登場，但SpaceX供應商IPO表現失色,Applied Aerospace & Defense週三開始交易，但市場目光仍聚焦SpaceX相關題材。該股收盤下跌5%，反映投資人對新上市軍工與航太供應鏈標的的風險偏好有限。
2026/06/04 05:15,展望,"博通(AVGO): 3
Cisco(CSCO): 3
Alibaba(BABA): 3",博通、Cisco、阿里巴巴最新重點研究報告出爐,博通、Cisco與阿里巴巴成為最新研究報告焦點，市場關注主題涵蓋AI、網路設備與雲端成長趨勢，各家公司後續展望成為資金評估重點。
2026/06/04 05:13,當下,Rigetti Computing(RGTI): -8,Rigetti股價重挫，因CTO出售50萬股,Rigetti因首席技術長大幅賣股而遭到市場拋售。內部人交易引發投資人對公司信心與估值的疑慮，股價明顯承壓。
2026/06/04 05:11,展望,Kratos Defense & Security Solutions(KTOS): 6,五角大廈無人機優勢計畫後，Kratos Defense估值如何看？,美國國防部規模達11億美元的Drone Dominance計畫，將Kratos Defense & Security Solutions推向市場焦點。雖然股價一度因題材上揚，但近期漲勢已降溫，投資人開始重新檢視其後續評價與成長空間。
2026/06/04 03:49,展望,Arista Networks(ANET): 7,ANET今年來上漲33.8%，還有多少上行空間？,Arista Networks受惠於AI網路需求與強勁現金流，持續獲得市場青睞，但競爭加劇、AI資本支出依賴與客戶集中風險仍是投資人必須留意的關鍵變數。
