發布時間,類型,個股影響,標題,摘要
2026/06/04 08:45,當下,"南亞科(2408): 6
信邦(3023): 6
邁達特(6112): 6",台股衝上4萬6再創高，重電與證券接棒走強，南亞科、信邦、邁達特月營收同告亮眼,"台股在外資與投信連四買帶動下續創歷史新高，加權指數一度站上46,400點。盤面資金輪動明顯，重電與證券族群接棒強攻；同時，南亞科、信邦、邁達特等公司月營收創下近12個月新高，營運動能持續增溫。"
2026/06/04 06:35,當下,,台股4天狂飆衝破4萬6，99檔個股列注意或處置，市場交易熱度急升,"台股短線強勢上攻，4天內大漲2824點，指數連續突破關卡並成功站上46,000點。隨著行情急漲，上市櫃市場也有多達99檔個股因波動過大被列為注意股或處置股，顯示交易熱度明顯升溫。"
2026/06/04 04:00,展望,,台股多頭是否進入末升段？專家看法分歧，6月行情預估先漲後震盪,針對台股是否已進入末升段，市場專家出現不同解讀。有人認為高檔風險升高，也有人強調不必過度悲觀，研判6月行情仍有機會先延續漲勢、之後轉為震盪整理，並提醒投資人留意高檔風險與操作節奏。
2026/06/03 18:51,當下,,台股站上4萬6千點創新高，外資續買433億元，市場熱度再升溫,台股加權指數再度刷新歷史高點，站上4萬6千點大關，外資持續大舉買超433億元，反映資金動能仍強。市場焦點也集中在外資買賣超的前十檔個股動向，投資人氣持續火熱。
2026/06/03 18:00,展望,,三大利多助攻，6月台股有望續戰4萬6千點大關,"在三大利多持續發酵下，市場對6月台股行情維持樂觀看法。法人預期大盤仍有機會朝46,000點關卡邁進，資金與信心雙雙支撐多頭格局。"
2026/06/03 17:41,當下,,台股暴衝逾900點站穩4萬6大關，外資再度追高進場引發高檔震盪疑慮,"台股今日盤中暴漲逾900點，成功站穩46,000點大關，外資也被市場解讀為持續追高買盤。不過在急拉行情之下，部分投資人開始擔心明日是否可能出現回檔修正。"
2026/06/03 17:32,展望,,谷月涵喊出零持股、提醒別賺最後一滴水，台股高檔風險再受關注,寬量國際策略長谷月涵透露目前零持股，並提醒投資人不要執著於賺到最後一滴水，反映對台股高檔風險的保守看法。相關言論也引發市場熱烈討論，投資人對後續行情更添戒心。
2026/06/03 14:01,當下,,台股飆漲創高卻讓部分投資人更焦慮，紙上富貴與怕賣飛成最大心魔,台股持續大漲創高，但不少投資人卻陷入「紙上富貴」與「怕賣飛」的心理拉扯，反而愈漲愈焦慮。專家指出，指數創高之際，散戶最常面臨的是情緒壓力而非獲利喜悅。
2026/06/03 12:36,展望,,台股挑戰5萬點聲浪升溫，八大利多加持下長線仍偏多,統一投顧董事長黎方國認為，在八大利多因素支撐下，台股長線走勢仍偏樂觀，挑戰5萬點並非空談。報導也延續市場對「沒有最高、只有更高」的多頭期待。
2026/06/03 11:35,當下,,台股創高後投資人卻不快樂，市場熱度推升心理壓力,台股大漲創高，但許多投資人因面臨紙上獲利與害怕賣飛的雙重壓力而難以真正感到快樂。市場熱度越高，反而讓部分散戶的情緒負擔更加沉重。
