發布時間,類型,個股影響,標題,摘要
2026/06/03 14:48,當下,"台積電(2330): 9
金融類股: 7
電力類股: 7",收盤／台積電漲45元創天價！台股狂飆901點寫紀錄　金融、電力唱嗨歌,台股收盤大漲901點創下紀錄，台積電大漲45元並刷新天價，帶動大盤強勢上攻。金融與電力族群同步走揚，市場氣氛熱絡。
2026/06/03 14:46,當下,台積電(2330): 9,"台積電收高2,425元領軍台股直衝46K！大漲901點收46,459點 - UDN","台積電收高2,425元，帶動台股強勢上攻。加權指數大漲901點，收在46,459點。"
2026/06/03 14:35,當下,台積電(2330): 9,台股、台積電雙飆收盤新高，指數大漲901點站穩46K,受費半大漲與AI行情帶動，台股與台積電同步創下收盤新高，指數大漲901點站上46000點。市場氣氛偏多，盤前與夜盤也顯示後續仍有續強動能。
2026/06/03 13:56,當下,"台積電(2330): 8
鴻海(2317): 7
廣達(2382): 7
緯創(3231): 7
技嘉(2376): 6",黃仁勳GTC背板完整台股名單 52家上市櫃企業上榜,黃仁勳在GTC背板出現的台股名單引發市場關注，顯示多家台廠與AI/供應鏈生態系具合作關聯。此消息主要反映AI題材持續發酵，並帶動投資人對相關台股的關注。
2026/06/03 13:44,當下,"台積電(2330): 8
鴻海(2317): 7
廣達(2382): 7
緯創(3231): 7",黃仁勳開金口！ 這家「準兆元」公司暴漲30% 一票台廠噴漲停 - Yahoo股市,黃仁勳的發言帶動市場情緒升溫，相關公司股價大漲。台廠供應鏈也受到激勵，出現多檔漲停走勢。
2026/06/03 13:41,當下,台積電(2330): 9；群創(3481): 7；國泰永續高股息(00878): 6；群益台灣精選高息(00919): 6,台股衝向4萬7千點！台積領飛群創破60元 00878、00919換股成交出量,台股指數強勢上攻，並由台積電帶領相關權值股走強。00878與00919換股帶動成交量放大，市場資金輪動明顯。
2026/06/03 13:30,當下,台積電(2330): 9,台積電衝新天價！台股午盤上漲881點 - Yahoo新聞,台積電創下新天價，帶動台股午盤大漲881點。市場情緒明顯偏多，權值股成為推升指數主力。
2026/06/03 13:23,當下,台積電(2330): 8,台股大漲近千點 Computex點燃AI熱潮 高檔震盪續戰新高,台股受Computex帶動AI題材熱度升溫，指數強勢大漲近千點。市場後續可能進入高檔震盪，但仍有機會挑戰新高。
2026/06/03 13:17,當下,"華城(1519): 9
士電(1503): 9
中興電(1513): 9
華邦電(2344): 5
群創(3481): 4",盤中快訊》台股大漲逾900點攻46465！華城、士電、中興電齊攻漲停，華邦電、群創怎麼了？,台股盤中強勢大漲逾900點，指數攻上46465點，盤面資金集中在電力設備族群。華城、士電、中興電同步亮燈漲停，市場也關注華邦電與群創等電子股表現。
2026/06/03 13:10,當下,國巨(2327): 6,【Hot台股】國巨遭分盤處置跌逾4%！網喊「還不快上車」 分析師：可先進場試單 - Yahoo股市,國巨因遭分盤處置，股價盤中跌逾4%，市場討論熱度升高，部分投資人認為可趁回檔布局。分析師表示，可先以試單方式進場觀察。
2026/06/03 12:55,當下,聯電(2303): -8,遭00919踢出成分股！聯電挫跌逾半根停板 分析師：這群人先別殺低,聯電因遭00919剔除成分股，股價盤中重挫逾半根停板。分析師提醒相關持股投資人不宜在短線恐慌中追殺低。
2026/06/03 12:49,展望,台積電(2330): 9,"高盛喊加碼台股！看好AI紅利延續至2028年後目標51,000點","高盛看好台股受AI需求帶動的成長動能可延續至2028年，並上調對台股的樂觀看法。報告同時給出指數目標51,000點，顯示外資對台股中長線表現維持正向。"
2026/06/03 12:35,當下,台積電(2330): 8,台股逼近46K卻巨震1046點，AI資金熱助攻但市場測試新高承受力,台股逼近46K大關之際出現高達1046點劇烈震盪，顯示多空在高檔激烈交戰。市場資金持續聚焦AI題材，推升指數但也讓高檔風險與承接力受到檢驗。
2026/06/03 12:29,當下,台達電(2308): 8; 亞力(1514): 8; 中興電(1513): 8; 華城(1519): 8,台股盤中漲近千點續創新高 因應AI電力需求重電股強漲,台股盤中大漲近千點並續創新高，市場買盤強勁。AI帶動電力需求升溫，重電族群同步走強。
2026/06/03 12:18,當下,大華優利高填息30(00918): 7,陳重銘看00918暴力配息17%！示警台股高空別亂追：AI配高股息才是安全配置,陳重銘指出00918配息率吸引人，但在台股位階偏高時不宜盲目追價。建議以AI成長股搭配高股息ETF，作為較安全的資產配置方式。
2026/06/03 11:53,當下,凱基金(2883): 9,台股大好 金融股賺翻！凱基金、三檔證券股同飆漲停,台股走強帶動金融股表現亮眼，凱基金與多檔證券股同步攻上漲停。市場資金回流與交易熱度升溫，推升相關金融族群短線走勢。
2026/06/03 11:40,當下,台積電(2330): 8,台股才剛超車印度！ 專家驚見「1狀況」：快多買兩張,台股市值表現超越印度市場，市場關注其相對強勢走勢。專家認為相關條件有利台股延續表現，並引發投資人加碼關注。
2026/06/03 11:28,當下,台積電(2330): 9,〈台股開盤〉「輝積」帶飛 台積電刷天價2440元 領漲近千點衝破4萬6創新高,台積電盤中再創2440元天價，帶動台股開盤大漲近千點，指數衝破4萬6並創新高。盤面主軸仍由台積電領軍，顯示權值股強勢推升大盤。
2026/06/03 11:26,當下,"廣達(2382): 8
英業達(2356): 8
仁寶(2324): 7",黃仁勳帶飛老AI股！廣達英業達大漲近8% 仁寶成交量衝台股第四大 - Yahoo股市,黃仁勳相關題材帶動老AI族群走強，廣達與英業達盤中大漲近8%。仁寶也因買盤湧入，成交量衝上台股第四大。
