發布時間,類型,個股影響,標題,摘要
2026/06/05 12:17,展望,"台積電(2330): 6
聯發科(2454): 6
聯電(2303): 5
群創(3481): 5",台積電、聯發科回檔可留意布局，杜金龍點名黃金防線，聯電、群創及兩檔潛力股也受關注,資深分析師杜金龍表示，台積電與聯發科若回到特定支撐區間，可視為分批加碼時點，並公開其心中的「黃金防線」。他同時提到，聯電、群創等電子股仍具題材，另有兩檔小型潛力股已蓄勢待發，後續表現值得觀察。
2026/06/05 12:16,展望,麗嬰房(2911): -2,少子化衝擊持續，麗嬰房股東會喊話找機會，董座：沒有家庭就沒有市場,麗嬰房召開股東會，市場持續關注少子化對嬰童產業的衝擊。董事長林柏蒼表示，人口結構變化是長期挑戰，但少子化不代表沒有家庭，公司將持續尋找新市場與營運機會。
2026/06/05 12:12,展望,,川普稱美印貿易協議即將達成，雙方新一輪談判傳出進展,美國總統川普表示，美國與印度在新一輪談判後，距離達成貿易協議已相當接近。外界關注後續協商進度，以及相關協議是否能為雙邊經貿關係帶來實質突破。
2026/06/05 12:11,當下,信邦(3023): 8,信邦5月營收首度突破30億元創新高，股價震盪走揚攻波段高,信邦5月合併營收達30.11億元，月增1.72%、年增17.53%，不僅改寫單月歷史新高，也首度站上30億元大關。受營收亮眼激勵，股價震盪走揚並創下波段高點。
2026/06/05 12:09,展望,,國發會談生醫產業發展，鼓勵AI與個人化醫療應用,國發會副主委詹方冠表示，配合賴清德總統將生醫產業打造為台灣另一座護國神山的目標，政府將從多個方向推動產業升級，尤其鼓勵AI應用與個人化醫療發展。
2026/06/05 12:08,當下,,美股科技股盤中下挫，資金輪動轉向金融族群,美國股市盤中走勢分歧，科技股承受賣壓而回落，帶動那斯達克100相關基金走低；相對地，金融股強勢上揚，顯示市場資金正由科技股轉向金融類股。
2026/06/05 12:07,展望,,因應301關稅爭議，新加坡稱無強迫勞動證據並將持續與美協商,面對美國擬對新加坡出口商品加徵301關稅，新加坡貿工部表示，並無證據顯示其出口商品涉及強迫勞動，後續將持續與美方協商，同時評估相關措施可能造成的影響。
2026/06/05 12:06,展望,,美參議員關注輝達中國業務與晶片出口，邀黃仁勳赴國會作證,美國聯邦參議員華倫關注輝達在中國的業務布局、出口管制規避疑慮以及AI市場主導地位，已邀請執行長黃仁勳前往國會作證。
2026/06/05 12:06,當下,友威科(3580): 1,友威科公告除息基準日與相關發放事宜,友威科董事會決議公告除息基準日及相關除息發放事項。
2026/06/05 12:04,展望,,北京對AI既期待又怕受傷害，關注就業與社會衝擊,AI與自動化浪潮持續升溫，中國北京方面一方面期待AI帶動科技與經濟轉型，另一方面也憂心失業與社會穩定問題，對AI發展採取審慎態度。
2026/06/05 12:02,當下,新竹振道(8951): 1,新竹振道5月營收年增0.52%，維持穩定成長,新竹振道公布2026年5月合併營收5057.4萬元，較去年同期微增0.52%，營運表現持續維持穩定。
2026/06/05 12:02,當下,巨庭(1539): -3,巨庭5月營收年減14.81%，營運表現轉弱,巨庭公布2026年5月合併營收1.06億元，較去年同期衰退14.81%，反映近期營運動能偏弱。
2026/06/05 12:01,當下,,散戶需求強勁助攻，SpaceX日本IPO募資上調至25億美元,SpaceX在日本進行IPO的募資規模上調四分之一，最高達25億美元，顯示日本散戶投資需求相當熱絡。
2026/06/05 12:01,當下,,蘋果訊息App首度導入第三方AI助理，Poke上線初期傳出狀況,蘋果旗下Messages首次核准並整合第三方AI助理服務Poke，但該服務上線初期即傳出部分運作問題。
2026/06/05 12:00,當下,,日本再加碼1500億日圓，持續扶植Rapidus晶片計畫,日本經濟產業大臣赤澤亮正宣布，政府在先前2月投資1000億日圓後，再追加1500億日圓支持本土晶片製造商Rapidus，持續推進其晶片製造專案。
2026/06/05 12:00,當下,,板橋新地標馥華艾美酒店亮相，主打餐桌體驗與藝術美學,由萬豪國際集團直營的台北板橋馥華艾美酒店落腳板橋核心地段，從空間設計、餐飲到藝術美學全面升級，期望重新定義板橋城市新高度。
2026/06/05 11:59,當下,,CVR Energy漲勢凌厲，估值模型卻出現分歧,美國煉油與生質燃料生產商CVR Energy今年以來股價大漲逾四成，吸引市場高度關注，但對其合理估值的分析模型目前仍存在明顯分歧。
