發布時間,類型,個股影響,標題,摘要
2026/06/15 00:45,當下,AeroVironment(AV): 6,AeroVironment發布可背負式UGV TOM 50 RE，強化快速偵察與爆裂物處理能力,AeroVironment宣布推出由全資子公司Telerob打造的TOM 50 RE，一款可背負、體積緊湊的無人地面載具(UGV)，主打快速偵察與爆裂物處理任務。此舉顯示公司持續擴張自主系統產品線，並深化在國防與戰術機器人市場的布局。
2026/06/14 13:35,當下,Cisco Systems(CSCO): 6,思科入列標普500最佳股息股名單，摩根士丹利上調目標價,思科系統被列入「10檔最佳標普500股息股」之一。摩根士丹利於6月12日將思科目標價由120美元上調至130美元，並維持Overweight評級，理由是推論運算需求增長及CPU強度提升，對思科網通設備需求形成支撐。
2026/06/14 06:16,當下,"Kratos Defense & Security Solutions(KTOS): 7
SpaceX(SPACE): 1",Kratos拿下美國太空監視大單，受惠SpaceX IPO帶動的國防支出想像,Kratos Defense & Security Solutions取得一項重要的美國政府合約，將建造下一代太空監視基礎設施，進一步擴大其在美國太空作業與監控領域的角色。市場同時將其視為未來SpaceX IPO可能帶動太空與國防支出增加的受惠者之一。
2026/06/14 06:15,當下,Vertiv(VRT): 3,Vertiv年漲173%後，AI基礎設施題材是否已充分反映股價？,Vertiv Holdings Co股價在過去一年大漲173.3%，今年迄今也上漲72.5%，市場開始重新檢視其估值是否已反映AI資料中心與關鍵基礎設施成長題材。文章聚焦其近期表現，提醒投資人留意高漲後的評價風險。
2026/06/14 04:34,當下,AeroVironment(AVAV): 7,AeroVironment擬投資1500萬美元擴建俄亥俄州先進產能,AeroVironment宣布將投資1500萬美元，擴充其在俄亥俄州Greene County附近的先進製造能力，包括Beavercreek與Xenia的新設施，以支援試產與中量產能。此舉強化其國防與無人系統供應鏈能力，並支撐後續成長。
2026/06/14 04:31,展望,Modine Manufacturing(MOD): 7,Modine Manufacturing獲GLJ Research升評，加碼看好成長動能,GLJ Research於6月1日重申Modine Manufacturing的Buy評級，並將目標價上調至428美元。報告指出，公司已將2028年展望上修至超出當前產能，顯示需求與成長前景持續強勁。
2026/06/14 04:30,當下,Ciena(CIEN): 6,Ciena進一步加碼債市融資，以強化供應鏈與回饋股東,Ciena於6月9日定價發行25億美元、2031年到期的零票息可轉換公司債，規模高於先前宣布的20億美元。公司另授予初始購買選擇權，顯示其正透過債務市場提升資金彈性，用於供應鏈擴充與資本配置。
2026/06/14 00:49,展望,Vertiv(VRT): 4,Vertiv值得賣嗎？AI資料中心供電與散熱需求成關鍵,文章從多位億萬富翁與避險基金持股角度切入，討論Vertiv Holdings Co是否仍具持有價值。Vertiv製造資料中心所需的電力與冷卻系統，隨AI工作負載擴張，市場對其需求持續升溫，但估值也同時成為投資人關注焦點。
2026/06/13 23:07,展望,Cisco Systems(CSCO): 6,Jim Cramer看好思科還能續漲，認為股價仍有上行空間,Jim Cramer在節目中討論思科時表示，這檔網通設備巨頭的股價或許仍能「跑更遠」。文章並提到思科過去一年與年初至今的強勁漲幅，反映市場對其AI與網路設備需求前景的正面定價。
2026/06/13 22:41,展望,Vertiv(VRT): 5,Vertiv是否仍是好買點？市場熱議其高估值與AI題材,文章以多頭論點切入討論Vertiv Holdings Co的估值與成長性。隨AI資料中心需求提升，Vertiv作為電力與冷卻解決方案供應商受到高度關注，但其trailing與forward本益比偏高，也讓市場開始重新衡量後續報酬空間。
