發布時間,類型,個股影響,標題,摘要
2026/06/03 11:26,當下,"廣達(2382): 8, 英業達(2356): 8, 仁寶(2324): 7",黃仁勳帶飛老AI股！廣達英業達大漲近8% 仁寶成交量衝台股第四大 - Yahoo股市,黃仁勳相關題材帶動老AI族群走強，廣達與英業達盤中大漲近8%。仁寶成交量放大，衝上台股第四大，顯示資金明顯追捧AI供應鏈。
2026/06/03 11:20,當下,群創(3481): 8; 友達(2409): 7,群創60元只差臨門一腳 面板雙虎奪台股成交量冠亞軍 - Yahoo股市,群創股價接近60元關卡，帶動市場關注面板族群的交易熱度。面板雙虎躍居台股成交量冠亞軍，顯示資金短線聚焦相關個股。
2026/06/03 11:17,展望,元大台灣50(0050): 6；元大高股息(0056): 6,0050、0056不怕套牢？財經作家曝「不會下市」：每年都有配息,文章主要在說明元大台灣50（0050）與元大高股息（0056）屬於市值型與高股息ETF，具有長期持有與定期配息的特性。財經作家強調這類ETF不會輕易下市，適合以長期投資角度看待波動。
2026/06/03 11:13,當下,"士電(1503): 9, 中興電(1513): 9, 華城(1519): 9, 大同(2371): 7",〈焦點股〉黃仁勳喊話「AI勞工需要電力」重電四雄滿格充電全漲停,黃仁勳表示AI發展需要大量電力，帶動市場對重電與電力基礎設施需求的想像。重電四雄股價同步強勢反應，出現全漲停走勢。
2026/06/03 11:12,當下,泰金寶-DR(9105): 8,台股暴衝46000大關！56檔飆股強勢出列「光通訊、半導體引燃」泰金寶-DR爆10萬張大量上攻,台股強勢衝上46000點大關，盤面由光通訊與半導體族群領軍，帶動多檔個股齊揚。泰金寶-DR在大量成交下放量上攻，顯示資金明顯追逐強勢股。
2026/06/03 11:10,當下,空,台股沖天炮攻破46000大關！今起「這3檔」強制限速、老牌光通訊廠關20分鐘撮合 - Yahoo股市,台股指數強勢攻破46000點大關，市場交易熱度持續升溫。主管機關對部分交易過熱個股採取強制限速與撮合措施，以降低波動風險。
2026/06/03 11:10,當下,凱基金(2883): 10; 中信金(2891): 8; 元大金(2885): 8,金融股助攻台股漲千點 凱基金漲停 中信金.元大金強漲,金融股表現強勢，帶動台股大漲千點。凱基金攻上漲停，中信金與元大金也同步走強。
2026/06/03 10:50,當下,台積電(2330): 9,快訊／台股大漲逾800點站上46K 台積電寫2440元新天價 - Yahoo新聞,"台股盤中大漲逾800點，指數站上46,000點整數關卡。台積電同步創下2440元新天價，帶動大盤氣氛走強。"
2026/06/03 10:50,當下,台積電(2330): 10,衝破46K！台股早盤大漲逾900點 台積電衝2440元新天價 - Yahoo新聞,台股早盤大幅上漲逾900點，指數一度衝破46K關卡。台積電同步走強，股價創下2440元新天價，帶動大盤氣氛。
2026/06/03 10:42,當下,台積電(2330): 8,COMPUTEX科技大廠秀肌肉！台股衝破4萬6關卡創新高,COMPUTEX展期帶動科技族群話題升溫，市場資金追捧相關權值與題材股。台股指數同步走強並創下新高，反映投資人對科技產業前景的樂觀情緒。
2026/06/03 10:41,當下,凱基金(2883): 8,凱基金法說會告捷+00919納成分股　亮燈漲停逾5萬張排隊搶不到,凱基金法說會表現獲市場正面解讀，並且受00919新增成分股題材帶動，股價強勢攻上漲停。盤中出現超過5萬張委買排隊，顯示買盤追價力道相當強勁。
2026/06/03 10:40,當下,台積電(2330): 9,【Yahoo早盤】「仁來瘋」續發威！台股狂飆近千點衝上4萬6 分析師蔡明翰：慎防尾盤震盪 - Yahoo股市,台股早盤在「仁來瘋」帶動下大漲近千點，指數衝上4萬6。分析師蔡明翰提醒，雖然盤勢強勢，但仍需慎防尾盤震盪。
2026/06/03 10:34,當下,台積電(2330): 10,台積電衝2440新高！ 台股大漲850點 衝破46000大關 - Yahoo股市,台積電股價創下2440元新高，帶動台股大盤大漲850點，指數突破46000點整數關卡。市場資金明顯集中於權值股與台積電，反映當下行情強勢。
