發布時間,類型,個股影響,標題,摘要
2026/06/04 08:45,展望,"南亞科(2408): 7
信邦(3023): 7
邁達特(6112): 7",台股多頭延續登高，盤前聚焦月營收創高強勢股,台股在土洋法人連四買加持下續創新高，市場資金持續偏多，重電與證券族群也接棒走強。盤前焦點集中在月營收創12個月新高的南亞科、信邦與邁達特等個股，成為多頭盤面關注重點。
2026/06/04 07:28,展望,,油價飆升、美股熄火，台指夜盤急跌預告台股恐震盪,受到油價飆升與美股走弱影響，台指期夜盤明顯回檔，市場預期台股今日開盤將面臨壓力，短線波動與修正風險升高。
2026/06/04 06:35,當下,,台股4天狂飆站上4萬6，99檔個股遭列注意與處置,台股短短4天大漲2824點並站上4萬6000點大關，不過交易熱度過高，也讓上市櫃高達99檔個股被列入注意股或處置名單，顯示市場過熱警訊升高。
2026/06/04 04:00,展望,,專家看好6月台股先漲後震盪，多頭格局尚未結束,市場專家認為台股多頭尚未結束，預期6月行情仍有上攻機會，但在高檔區間也可能進入先漲後震盪的整理格局，提醒投資人留意操作節奏。
2026/06/04 01:53,展望,,台股攻高進入末升段疑慮升溫，市場提醒風險控管,面對台股持續狂飆，市場上對「末升段」的討論升溫。包括谷月涵與謝金河等市場人士都提醒，台股雖然仍具多頭氣勢，但高檔震盪與風險控管已成投資人必修課。
2026/06/03 20:45,展望,,台股站上高檔後是否還能追價，專家提醒別踩錯步,台股衝上高點後，市場開始討論是否還適合進場。專家指出，高檔區最怕的不是漲多，而是投資人採取錯誤操作，可能對資產造成更大傷害。
2026/06/03 18:51,當下,,台股站上4萬6千點再創新高，外資持續大舉買超,台股再度刷新歷史高點，站上4萬6000點大關，外資同步持續加碼，單日買超金額達433億元，市場資金行情延續升溫。
2026/06/03 18:00,展望,,三大利多發酵，6月台股行情有望衝刺4萬6,在三大利多持續發酵下，市場看好6月台股仍有續攻空間，指數有機會挑戰並站穩4萬6000點關卡。
2026/06/03 17:41,當下,,台股暴衝逾900點站穩4萬6，市場進入居高思危氛圍,台股早盤強勢大漲逾900點，順利站穩4萬6000點大關，外資也再度追高。不過急漲之下，市場開始出現居高思危情緒，散戶擔心隔日可能出現獲利回吐壓力。
2026/06/03 17:32,展望,,谷月涵示警別賺最後一滴水，市場卻反向解讀台股續強,寬量國際策略長谷月涵自曝目前零持股，並提醒投資人不要想賺到最後一滴水，對高檔行情保持警惕。不過市場與網友卻出現反向解讀，認為此話題反而為台股多頭增添想像空間。
2026/06/03 14:01,當下,,台股飆漲引發焦慮，投資人陷入紙上富貴與賣飛兩難,台股持續上攻，但也讓不少投資人陷入焦慮。明明帳面獲利增加，卻又擔心太早賣出會錯失後續漲幅，形成典型的「紙上富貴」與「賣飛」心理拉扯。
2026/06/03 12:36,展望,,台股5萬點想像升溫，市場看多氣氛延燒,投顧名師認為，在多項利多加持下，台股挑戰5萬點並非不可能，顯示市場對後市的樂觀預期持續升溫。
2026/06/03 11:35,當下,,台股大漲下投資人情緒分歧，焦慮感與獲利壓力並存,台股大漲之際，部分投資人雖享受帳面獲利，卻也因擔心提前賣出後股價續漲而焦慮，市場情緒呈現明顯分歧。
2026/06/03 10:15,當下,台積電(2330): 9,台積電開盤創天價，帶動台股直奔4萬6400點,台積電開盤即刷新歷史天價，強勢帶動台股大盤狂飆逾850點，指數直衝4萬6400點關卡，權值股續扮多頭領頭羊。
