發布時間,類型,個股影響,標題,摘要
2026/06/03 23:49,當下,"Cisco(CSCO): 8
LiveOne(LVO): 6
AT&T(T): 5",Cisco執行長說明股價創高原因：基礎設施現在真的很酷,Cisco執行長解釋公司股價創下新高的主因，核心在於基礎設施與資安需求持續升溫。公司強調正致力於在企業遭受網路攻擊前先行防禦，凸顯Cisco在資安與企業IT基礎建設領域的受惠趨勢。
2026/06/03 23:25,當下,Lumentum Holdings(LITE): 5,Lumentum股價上漲，拖累Wasatch長短倉Alpha基金績效,Wasatch Long/Short Alpha Fund在Q1 2026投資人信中指出，Lumentum Holdings近期股價上揚，反而對基金績效造成不利影響。報告也提到，今年第一季美國中小型股波動加劇，但AI題材仍持續支撐部分市場情緒。
2026/06/03 23:00,當下,"LiveOne(LVO): 8
AT&T(T): 7
Cisco(CSCO): 6",LiveOne攜手AT&T擴大新一代車聯娛樂平台合作,LiveOne宣布與AT&T及Cisco擴大合作，將透過AT&T的Connected Car平台推進下一代車載娛樂體驗。此合作有助LiveOne在涵蓋數百萬連網車輛的生態系中擴大部署機會，也凸顯AT&T車聯網平台與Cisco技術整合的商業化進展。
2026/06/03 22:35,展望,Cisco(CSCO): 4,兩檔成長股值得持有，另有一檔正面臨挑戰,文章以成長性為主題，提醒投資人當企業成長動能消退時，股價可能大幅受壓，並以Cisco過往在網路泡沫與疫情週期的表現作為對照案例。整體重點在於辨識成長型企業的持續性與風險，在成長股輪動環境下更顯重要。
2026/06/03 22:35,當下,"Coherent(COHR): 9
輝達(NVDA): 6",黃仁勳一句話，Coherent股價應聲飆升,輝達執行長黃仁勳對光通訊網路的評論引發市場追價，帶動Coherent大漲。不過，市場真正聚焦的仍是Coherent營收成長加速本身，反映AI資料中心擴建正在推升光通訊需求。
2026/06/03 22:17,當下,Ondas(ONDS): 8,Ondas拿下南方司令部480萬美元合約，投入海事ISR任務,Ondas取得一筆來自SOUTHCOM的480萬美元合約，將配合World View以高空氣球執行海事ISR偵察任務，鎖定非法活動監控需求。這筆合約為公司帶來實質業務進展，也強化其在國防與高空偵測應用中的市場定位。
2026/06/03 22:10,展望,,受激進股東壓力與AI適配題材驅動，三檔軟體股可能在年底前遭併購,文章指出，2026年軟體併購活動回溫，原因包括SaaS估值壓縮、私募資本充裕，以及大型企業持續整併技術堆疊。具備AI相關題材、企業黏著度高、且有激進股東或回購訊號的中型軟體公司，被視為最可能的併購標的。
2026/06/03 22:00,當下,"NWN: 8
Cisco(CSCO): 7",NWN晉升Cisco 360夥伴計畫頂級層級，成為Cisco首選合作夥伴,NWN宣布與Cisco的戰略合作持續深化，並在Cisco 360 Partner Program中獲得六大產品組合全數Preferred Partner資格。公司也將在Cisco Live與InfoComm 2026展示共同創新成果，顯示其在安全與智慧體驗解決方案上的市場地位提升。
2026/06/03 21:49,展望,,本週6檔IPO聚焦，SpaceX大事件前哨戰升溫,市場正等待SpaceX IPO登場，但本週其他獨角獸新股同樣值得留意，包括發動機製造商Innio與量子電腦公司Quantinuum。文章聚焦即將到來的多檔大型IPO，反映新股市場熱度持續升溫。
2026/06/03 21:45,當下,"LTM: 7
Cisco(CSCO): 7",LTM攜手Cisco推出託管式安全服務邊緣（SSE）方案,LTM在Cisco Live 2026上推出新的Managed Secure Service Edge解決方案，鎖定企業安全與雲端存取需求。此舉有助LTM強化其面向大型企業的服務能力，也進一步凸顯Cisco在企業安全架構中的合作支點角色。
2026/06/03 21:30,當下,"ePlus(PLUS): 8
Cisco(CSCO): 7
NVIDIA(NVDA): 7",ePlus在Cisco Live展示企業級Agentic AI平台，攻向自動化IT與資安營運,ePlus宣布推出與Cisco、NVIDIA共同開發的AgenticOps技術，打造可在企業自有環境中安全部署的Agentic AI平台，用於自治式IT與資安營運。消息顯示ePlus正積極切入AI基礎設施與企業自動化市場，並強化與Cisco及NVIDIA的合作深度。
2026/06/03 21:25,當下,Corning(GLW): 9,Corning如何把玻璃做成黃金,文章指出Corning過去一年股價大漲305%，大幅跑贏標普500與同業，意外成為表現最突出的標的之一。其核心成功來自玻璃與陶瓷材料的高附加價值應用，顯示這家傳統材料公司同樣能在市場中創造驚人報酬。
2026/06/03 21:16,當下,Coherent(COHR): 8,Coherent股價異動解析：AI基礎設施題材帶動創高,Coherent Corp.在6月2日因Computex相關AI基礎設施消息大漲17.6%，收在歷史新高。市場認為，AI資料中心與光通訊需求升溫，已成為推動Coherent估值重評的重要因素。
2026/06/03 21:07,當下,"Palo Alto Networks(PANW): -2
Marvell(MRVL): 7
道瓊指數: -4",道瓊期貨下挫、油價走高，川普霍爾木茲言論再掀市場波動,隔夜油價上漲、地緣政治風險升高，加上川普最新相關言論，使美股期貨承壓。儘管Palo Alto股價在強勁財報後仍偏弱，AI與金屬族群則延續週二強勢，Marvell續受市場追捧。
2026/06/03 21:00,當下,Vertiv(VRT): 8,Vertiv擴大液體管理服務，降低資料中心施工用水需求,Vertiv推出PurgeRite NearZero液體管理服務，目標是降低資料中心與其他關鍵任務環境在封閉式水力系統施工時的用水、廢水與運輸需求。此產品凸顯Vertiv持續深耕資料中心基礎設施與永續解決方案。
2026/06/03 21:00,當下,"NetApp(NTAP): 7
Cisco(CSCO): 7
Splunk: 5",NetApp與Cisco擴大合作，強化企業資安韌性與深度防禦,NetApp與Cisco宣布擴大合作，協助客戶建立更強的防禦深度策略。雙方結合NetApp的智慧資料基礎設施與Cisco的觀測能力，並透過與Splunk整合，為企業提供更即時的儲存與基礎設施健康可視性。
2026/06/03 21:00,當下,"NetApp(NTAP): 7
Cisco(CSCO): 7",NetApp與Cisco加速並強化AI創新,NetApp與Cisco共同推出新的AI驗證解決方案，主打安全、可擴展且更簡化的AI部署方式。方案延伸FlexPod既有基礎，協助企業面對AI工作負載在運算、網路與儲存層面的挑戰。
2026/06/03 20:38,展望,,2026年6月3檔可能被低估的股票,在美股近期表現強勁、企業獲利預期持續上升的背景下，文章從估值角度篩選出可能低於內在價值的標的。重點在於提醒投資人，市場高漲環境中仍存在價值投資機會。
2026/06/03 20:01,當下,Generac(GNRC): 8,Generac進入資料中心熱潮，與AI超大規模客戶簽下發電機合約,Generac與大型AI hyperscaler簽訂備援發電機供應協議，正式切入資料中心相關需求。公司股價今年已上漲約100%，反映市場對其受惠AI基礎設施擴建的預期明顯升溫。
2026/06/03 19:30,當下,Vertiv(VRT): 5,Vertiv宣布季度現金股利,Vertiv董事會宣布發放每股0.0625美元的季度現金股利，將於2026年6月25日支付給6月15日收盤時登記的股東。此舉反映公司持續維持股東回饋政策。
