發布時間,類型,個股影響,標題,摘要
2026/06/04 23:12,當下,"微軟(MSFT): -1
輝達(NVDA): -2
Google(GOOGL): -1
Meta(META): -1
亞馬遜(AMZN): -1",ReelTime旗下RI推出擴展版合法存取功能，直接挑戰大型科技AI的限制與基礎設施弱點,ReelTime Media (OTCID:RLTR) 宣布其先進AI平台Reel Intelligence全面升級，直接挑戰ChatGPT、微軟Copilot、Google Gemini、Meta、輝達與亞馬遜。RI主打更廣泛的合法影像生成與主題研究、年齡驗證標準、更強隱私保護、更高功能性，並採用不依賴大型資料中心或晶片擴展的綠色分散式架構，試圖突破現有大型AI受限於基礎設施的弱點。
2026/06/04 23:06,展望,,6月值得買進的3檔強勢Vanguard ETF,文章推薦三檔表現強勁的Vanguard ETF，其中一檔過去三年年均漲幅超過33%，顯示在當前市場環境下，這些低成本被動型基金仍具長期投資吸引力，適合6月布局。
2026/06/04 23:02,當下,S4 Capital(SFOR.L): 2,S4 Capital於股東會強調AI業務成長與債務下降，雖廣告市場仍嚴峻,S4 Capital (LON:SFOR) 在年度股東大會上表示，受總體經濟不確定性與客戶謹慎支出影響，營運仍承壓。但管理層指出，透過成本控制、營運資金紀律及AI驅動的服務產品，正支撐利潤率改善與債務削減。創辦人強調AI相關業務帶來的成長動能。
2026/06/04 23:02,當下,Opendoor(OPEN): 7,房市停滯不前，Opendoor買賣房屋速度創2022年來最快,儘管整體房市陷入停滯，許多沮喪的賣家紛紛將房屋下架，Opendoor卻逆勢而行，房屋買賣周轉速度達到自2022年以來的最快水準。公司展現出在低迷市場中逆勢擴張的能力，業務動能明顯回升，顯示其iBuying商業模式在當前環境下仍具運作韌性。
2026/06/04 23:00,展望,,退休族在RMD改變稅務算式前如何最大化股息收入,"在24%聯邦稅率下，課稅帳戶中年領4萬美元高股息收入，每年將被國稅局課走約9,600美元（按一般所得稅率課徵）。對於處於退休與73歲法定最低提領（RMD）之間「空窗期」的投資人，此稅務拖累會悄悄複利累積，直到RMD強制提領啟動後進一步加劇稅負壓力。文章建議投資人善用此空窗期進行稅務優化規劃。"
2026/06/04 22:58,展望,"Alphabet(GOOGL): 6
輝達(NVDA): 7
蘋果(AAPL): -3
特斯拉(TSLA): -4
微軟(MSFT): 2
亞馬遜(AMZN): 2
Meta(META): 3",Alphabet與Nvidia揭示「七巨頭」股票的意外真相,市場分析顯示，「七巨頭」（Magnificent Seven）並非全員受到投資人青睞，個股之間表現出現明顯分化。Alphabet與Nvidia的走勢揭露出資金正在挑選贏家，而非全面追捧大型科技股，反映市場對成長股的篩選更趨嚴格。
2026/06/04 22:58,當下,"博通(AVGO): -6
聯合健康(UNH): 7",博通遭降評，聯合健康獲調升：華爾街頂級分析師最新評等,華爾街分析師最新評等動作，博通(AVGO)遭分析師下調評等，反映對其後續成長動能或估值的疑慮；聯合健康(UNH)則獲調升評等，市場對其基本面或營運轉機看法轉趨正面。投資人關注此類評等變動對個股短線情緒的影響。
2026/06/04 22:58,當下,"博通(AVGO): -7
輝達(NVDA): -3
超微(AMD): -2
美光(MU): -2",博通股價重挫，AI財報預期是否已「永不滿足」？,博通(AVGO)週四盤中股價持續下挫，儘管公司第二季財報營收與獲利雙雙超越市場預期，且第三季財測同樣優於分析師預估。Northwestern Mutual財富管理公司投資長Brent Schutte指出，市場對AI相關企業的財報期待已達「貪得無厭」的程度，即便繳出超預期成績單仍難以滿足投資人，反映AI類股估值偏高、預期過熱的隱憂。
2026/06/04 22:58,當下,"博通(AVGO): -6
輝達(NVDA): -3
超微(AMD): -2
台積電ADR(TSM): -2",博通股價重挫，AI財報預期是否「永無滿足」？,博通(AVGO)第二季財報營收與獲利雙雙超越市場預期，第三季財測也優於分析師預估，但週四股價仍持續下跌。Northwestern Mutual財富管理公司投資長Brent Schutte指出，市場對AI類股的期待已達極高水位，即便財報全面超標仍無法滿足投資人胃口，反映AI族群估值已偏高、預期難以再上修，後續走勢需關注是否出現獲利了結賣壓擴散。
2026/06/04 22:52,展望,微軟(MSFT): 8,道瓊歷史巨頭值得大舉買進並持有25年,"微軟(MSFT)擁有無可取代的企業軟體業務，加上雲端與AI合約訂單積壓金額高達6,270億美元，提供地球上少有公司能匹敵的營收可見度。雙引擎商業模式使其成為退休投資者長期持有的理想標的。"
2026/06/04 22:46,展望,輝達(NVDA): 8,KeyBanc稱輝達估值「令人費解」 摩根士丹利在Computex後對NVDA「更加看多」,KeyBanc分析師John Vinh在CNBC訪談中表示，儘管輝達估值看似令人費解，但因其風險報酬比佳，仍是該行在AI晶片領域的首選。摩根士丹利在Computex展會後對輝達態度轉趨更加樂觀，反映華爾街對AI晶片龍頭的信心持續升溫。
2026/06/04 22:40,展望,"Main Street Capital(MAIN): 5
Realty Income(O): 1",Main Street Capital堪稱「BDC界的Realty Income」，最適合放入Roth IRA免稅帳戶,商業發展公司(BDC)的配息多按一般所得課稅，而非合格股息，對24%聯邦稅率投資人(單身收入逾10.57萬、夫妻合報逾21.14萬美元)而言，課稅帳戶中的BDC配息約四分之一將於報稅時流失。Main Street Capital(MAIN)以穩定月配息著稱，被譽為「BDC界的Realty Income(O)」，建議放入Roth IRA以享免稅複利效益，最大化稅後報酬。
2026/06/04 22:39,當下,"博通(AVGO): -8
CrowdStrike(CRWD): -8",美股盤勢：道瓊上漲、那斯達克下跌，博通與CrowdStrike財報後重挫,週四道瓊指數在意外的週度初領失業金人數數據後上漲，但那斯達克下跌。博通(AVGO)與CrowdStrike(CRWD)因財報不如預期股價暴跌，拖累科技股表現。
