發布時間,類型,個股影響,標題,摘要
2026/06/04 12:20,當下,康和證(6016): 8,康和證前4月獲利翻倍超越去年全年 聚焦三大營運策略,康和證券公布前4月獲利大幅成長，累計表現已較去年全年更亮眼，展現營運動能明顯升溫。公司後續將聚焦三大核心策略，持續推進業績成長。
2026/06/04 12:15,當下,,阮慕驊公開台股對帳單反擊酸民 強調獲利逾2000萬元,財經專家阮慕驊面對外界質疑，公開4張台股交易對帳單，證實自己在台股市場累計獲利超過2000萬元，並強硬回應酸民評論。
2026/06/04 12:05,當下,,黃仁勳旋風帶動資金輪動 台股主動式ETF成新焦點,輝達執行長黃仁勳帶來的AI熱潮持續發酵，資金開始在台股市場進一步輪動，主動式ETF成為吸金焦點，也反映市場對AI題材的延續期待。
2026/06/04 12:01,當下,台積電(2330): -8,台股自高點回落盤中跌逾600點失守46000點 台積電領跌,台股今日自高檔明顯回檔，盤中一度大跌逾600點並失守46000點關卡。多篇報導顯示，台積電同步走弱成為拖累大盤的重要因素，市場風險情緒明顯升溫。
2026/06/04 12:01,當下,"亞力(1514): 9
士電(1503): 9",台股回檔壓力加劇 46000點失守之際重電族群逆勢亮燈,台股高檔震盪加劇，盤中回落並失守46000點關卡。不過資金仍集中流向重電族群，亞力、士電等個股逆勢攻上漲停，成為盤面少數亮點。
2026/06/04 11:59,展望,,台股拉回後可望再尋買點 Rubin平台上市題材受關注,市場報導指出，隨著NVIDIA Rubin平台即將上市，台股相關供應鏈後市仍具題材支撐。短線若出現拉回，市場也將其視為可伺機布局的買點。
2026/06/04 11:52,當下,,台股盤中重挫逾600點 46000點關卡暫時失守,台股今天盤中遭遇明顯賣壓，跌幅一度超過600點，46000點整數關卡暫時失守。市場在高檔創高後進入明顯修正階段，投資情緒轉趨保守。
2026/06/04 11:47,展望,"群創(3481): -2
友達(2409): -2
彩晶(6116): -2",面板低價股強彈引發追價疑慮 投資人高位操作風險升溫,面板族群近期在低價股題材帶動下強勢上攻，群創甚至出現連續漲停，但市場也開始出現追高風險疑慮。專家提醒，在台股高檔震盪環境下，低價股急漲後的波動可能加劇。
2026/06/04 11:44,當下,,台股資金動能強勁 4月吸金4.3兆年增逾33%,台灣4月股市資金動能持續升溫，整體吸金規模達4.3兆元，年增幅超過33%。在股市熱度居高不下之際，市場資金明顯持續向台股集中。
2026/06/04 11:33,當下,,前議長涉貪案牽動夫妻資產曝光 台股持股名單意外成焦點,前議長涉貪案件延燒，連帶使夫妻身價與名下持股明細曝光，總資產高達7億元的消息引發市場關注，台股持股配置也因此成為焦點。
2026/06/04 11:30,當下,,金融指數創高 高含金量台股ETF今年含息績效全面走揚,金融指數再創新高，帶動高金融股比重的台股ETF同步走強。其中，0050以外的多檔高含金量ETF今年以來的含息績效表現亮眼，持續吸引資金追捧。
2026/06/04 11:26,當下,,台股高檔逢壓 資金轉向CPO與重電題材輪動,台股創高後出現逢壓整理，盤面資金開始轉向輝達概念的CPO題材與重電族群，顯示市場在高檔震盪中持續進行族群輪動。
2026/06/04 11:21,展望,,谷月涵示警台股進入末升段 謝金河則喊話仍具不崩盤底氣,寬量國際策略長谷月涵再度示警台股已進入末升段，提醒投資人留意高檔風險；財信傳媒董事長謝金河則持相對樂觀看法，認為台股仍有不易崩盤的底氣。兩方觀點交鋒，引發市場熱議。
2026/06/04 11:17,當下,,台股高檔爆量洗盤 資金歐印房貸需求升溫引風險警示,台股在高檔區間出現爆量洗盤，市場甚至傳出利用房屋增貸資金加碼投入股市的現象。專家提醒，槓桿操作過度升溫，恐讓投資人面臨股房兩空的風險。
2026/06/04 11:14,當下,台積電(2330): -8,台股失守46000點關卡 台積電重挫拖累大盤,台股早盤走弱並失守46000點關卡，權值股台積電明顯下挫，對大盤形成沉重壓力。市場在美股回檔與地緣政治不安等因素下，盤勢明顯轉弱。
2026/06/04 11:14,當下,,台股失守46K 記憶體族群僅少數個股逆勢爆發,台股今日回測46K關卡，整體盤勢偏弱，但記憶體族群中仍有少數個股逆勢強攻，一度衝上半根漲停，成交量也快速放大，成為盤面焦點。
2026/06/04 11:13,當下,"景碩(3189): 6
宏碁(2353): 6
英業達(2356): 6",COMPUTEX開展帶動題材升溫 景碩、宏碁、英業達受惠走強,COMPUTEX今日正式登場，輝達與高通背板效應持續發酵，市場聚焦相關概念股表現。盤前報導點名景碩、宏碁、英業達等個股有望受惠，成為展場題材加持焦點。
2026/06/04 11:05,當下,"台積電(2330): -6
廣達(2382): -7
士電(1503): 9
亞力(1514): 9",台股早盤重挫逾600點 權值股走弱重電族群逆勢漲停,台股早盤受到賣壓衝擊大幅回檔，台積電與廣達等權值股走弱拖累大盤；另一方面，士電與亞力等重電股則逆勢攻上漲停，顯示市場資金明顯轉向防禦與輪動題材。
2026/06/04 10:58,當下,元大台灣50(0050): 6,台股開戶數逼近1500萬 0050成家庭長期投資熱門標的,台股開戶總數持續逼近1500萬戶，市場投資人口明顯擴大，也帶動定期定額與長期持有風氣升溫。報導指出，元大台灣50成為不少家庭配置的核心標的，年輕世代參與度也持續提升。
2026/06/04 10:57,當下,台積電(2330): -3,台股開盤走弱 力守46000點 台積電成盤面壓力來源,台股開盤即出現明顯賣壓，指數下跌並力守46000點關卡。台積電早盤走弱，成為拖累盤勢的主要權值股之一，市場後續將觀察支撐力道是否足以止穩。
2026/06/04 10:52,當下,,台股回測46000點關卡 重電四雄逆勢表態,台股今日下跌回測46000點，大盤氣氛偏弱，不過重電四雄表現相對強勢，其中兩檔個股一度奔上漲停，成為盤面難得亮點。
2026/06/04 10:47,當下,台積電(2330): -6,台股開低重挫逾500點 台積電跌40元至2385元,台股今日開低走弱，盤中重挫逾500點，權值股台積電同步大跌40元至2385元。市場氛圍明顯轉為保守，投資人關注後續是否進一步測試支撐。
2026/06/04 10:42,當下,,台股跌逾500點失守4萬6 分析師稱拉回休息屬健康調整,台股早盤大跌逾500點，46000點整數關卡失守後，市場情緒轉趨謹慎。不過分析師認為，從高檔快速拉回屬於健康整理，有助於後續行情消化壓力。
2026/06/04 10:42,當下,,台股市值再創新高 證交所借COMPUTEX助攻AI發展,台股市值持續攀高，證交所也透過COMPUTEX展覽平台推動AI產業發展與國際曝光，凸顯台灣資本市場與科技題材的連動效應。
2026/06/04 10:37,當下,聯發科(2454): 4,中東局勢升溫拖累台股早盤走弱 聯發科逆勢走揚,受中東局勢緊張與外部風險升高影響，台股早盤下挫約400點，避險情緒升溫。不過聯發科表現相對抗跌並逆勢上揚，成為權值股中的少數亮點。
2026/06/04 10:37,當下,,台股盤中重挫近700點 46000點再度失守,台股盤中賣壓加重，指數一度重挫近700點，46000點關卡再次失守。市場在強勢股熄火後明顯降溫，短線波動幅度擴大。
2026/06/04 10:36,當下,台積電(2330): -2,台積電股東會登場卻遇賣壓 台股開盤跌破4萬6,台積電股東會登場之際，股價開盤小跌，高權值股同步偏弱，拖累台股開盤下挫500點、退守4萬6千點附近。
2026/06/04 10:27,當下,台積電(2330): -8,美股回檔衝擊台股 台積電領跌拖累大盤,受美股回檔影響，台股開盤即承受明顯賣壓，指數下跌逾400點。台積電開盤大幅走弱並領跌大盤，成為盤面主要壓力來源。
2026/06/04 10:21,當下,"台達電(2308): -4
鴻海(2317): -4
台積電(2330): -5
聯發科(2454): 6",權值股普遍走弱 台股開低失守4萬6 聯發科逆勢撐盤,台股早盤開低下挫，失守4萬6千點大關，台達電、鴻海與台積電等權值股同步走弱，壓抑大盤表現；僅聯發科逆勢上漲，成為少數撐盤焦點。
2026/06/04 10:19,當下,,台股站上4萬6 金控獲利熱潮再掀市場尋寶話題,台股強勢攻上4萬6千點，市場焦點也延伸到金融族群獲利表現。報導指出，部分非傳統龍頭金控在這波行情中受惠顯著，成為投顧與投資人熱議標的。
2026/06/04 10:17,展望,,谷月涵再示警台股末升段 謝金河提出不同解讀,針對台股是否已進入末升段，谷月涵再度釋出偏保守看法，提醒投資人不要賺到最後一滴水；謝金河則對市場後勢抱持不同解讀，兩人觀點持續成為市場關注焦點。
2026/06/04 10:16,當下,,中東緊張升溫 台股高檔回落早盤重挫逾500點,受中東地緣政治緊張升溫影響，台股從高點拉回，早盤重挫逾500點。國際情勢的不確定性讓市場避險需求上升，短線震盪加劇。
2026/06/04 10:14,當下,台積電(2330): -8,台積電領AI股下殺 台股開盤重挫逾500點,台股開盤承受沉重賣壓，台積電領跌AI概念股，拖累指數大跌超過500點。盤勢在高檔轉弱後，市場開始關注後續支撐與資金防守力道。
2026/06/04 10:12,當下,,台股開盤下跌95.09點,台北股市今日開盤下跌95.09點，市場於開盤初期即呈現偏弱走勢。
2026/06/04 10:10,當下,台積電(2330): -8,台積電領AI股走低 台股開盤重挫逾500點,台股開盤面臨賣壓，台積電領軍AI概念股走弱，導致指數重挫逾500點。市場情緒轉趨保守，短線震盪風險升高。
2026/06/04 10:07,當下,,台股盤中一度跌逾500點 4萬6關卡失守,台股盤中走勢明顯轉弱，一度下跌超過500點並失守4萬6千點大關，顯示高檔震盪已轉為較為激烈的修正格局。
2026/06/04 10:06,當下,,台股開盤下跌95.09點,台股今日開盤下跌95.09點，盤面初步呈現震盪偏弱的走勢。
2026/06/04 10:02,當下,台積電(2330): -8,台股46K失守下殺571點 台積電跌40元至2385元,"台股今日重挫571點，46,000點關卡失守至45,887點，台積電同步下跌40元至2385元。權值股走弱成為拖累指數的主因，盤勢明顯轉空。"
2026/06/04 09:35,展望,,美股與地緣政治雙重利空夾擊 台股盤前承壓,美股因伊朗衝突重挫，加上博通財報盤後大跌，台股開盤前即面臨外部雙重壓力。市場預期今日盤勢波動加劇，短線風險需提高警覺。
2026/06/04 09:07,當下,,強勢股王爆量飆漲 外資持股突破10%引爆追價熱潮,市場傳出某檔個股在外資持股比重突破10%後持續噴出，短短11個交易日大漲65.13%，成為台股強勢股王，帶動市場追價討論熱度升溫。
2026/05/31 09:09,當下,,拆股熱潮延燒 反分割風險與流動性疑慮升溫,台股拆股風潮持續升溫之際，市場也開始關注反分割機制可能帶來的影響。專家提醒，當股票由多股合併為一股時，流動性與價格波動風險都可能同步放大。
2026/05/30 10:37,當下,,台股衝上4萬點後沒上車的心聲 引發網友熱烈共鳴,台股衝上4萬點後，市場再度掀起「沒跟到行情」的討論。網友熱議沒上車投資人的心態，許多人認為與其後悔，不如及早調整策略。
2026/06/01 23:27,展望,,台股衝上4萬5後專家示警 盲目追高風險高於買貴,台股指數站上4萬5千點後，市場對是否仍能進場的討論升溫。專家提醒，與其單純擔心買在高點，更要小心錯誤操作所帶來的資產風險。
2026/06/01 22:01,當下,,黃仁勳效應持續發威 台股再掀漲停潮,黃仁勳來台帶動AI與台股題材持續發酵，市場熱度不減，部分個股意外攻上漲停，顯示資金仍積極追逐相關概念。
2026/06/01 21:21,當下,,錯過台股行情引爆網友感慨 少賺心情成熱議話題,台股大漲帶動市場財富效應，卻也讓未參與行情的投資人感到懊惱與焦慮。社群上出現大量「少賺幾千萬」的自嘲與論戰，反映大盤熱潮下的兩極心情。
2026/06/01 18:56,當下,,台股近三年半市值增值107兆 專家示警過熱風險,台股近三年半市值累積增加107兆元，資金行情與市場熱度居高不下。不過，專家也同步提醒，漲多之後需留意過熱與後續修正風險。
2026/06/01 18:01,展望,,台股衝上4萬5後漲勢過快 中經院長示警修正幅度恐加大,"台股加權指數站上45,000點後，中經院院長連賢明指出漲勢過快，提醒市場後續若出現修正，幅度可能比預期更大，投資人應提高風險意識。"
2026/06/01 12:32,展望,,台股融資餘額偏高 專家建議緊盯三大訊號,隨著台股融資水位升高，市場開始擔心短線過熱，但專家認為不必過度恐慌，建議投資人持續觀察三大關鍵訊號，作為後續操作依據。
2026/05/29 15:55,展望,,史上最狂5月台股暴漲5896點 專家看好主升段未完,台股5月大漲5896點，寫下多項歷史紀錄，成為史上最強單月走勢之一。市場專家認為，這波多頭氣勢仍未走完，後續仍有續漲空間。
