發布時間,類型,個股影響,標題,摘要
2026/06/03 16:33,當下,,台股強勢站穩4萬6 三大法人聯手買超515億元 資金動能持續回流,台股今日強勢站穩46000點關卡，三大法人合計買超515.65億元，顯示外資、投信與自營商同步偏多看待後市。市場買盤積極，資金動能明顯轉強，為大盤延續多頭攻勢增添支撐。
2026/06/03 16:11,當下,,台股衝破46K再創新高 金融、電力、AI族群接力點火,台股今日強勢衝破46000點並創歷史新高，盤中指數大漲逾900點，市場買氣熱絡。AI題材持續發酵，加上金融、電力、重電與光通訊等族群輪動助攻，帶動盤面全面走強，成交量也明顯放大。
2026/06/03 16:10,當下,,AI熱潮助攻新台幣走升 台股續創新高呈現股匯雙強,在AI題材持續帶動下，台股延續強勢走勢並再創新高，市場氛圍樂觀。同步觀察到新台幣在量縮下走升，暫收31.417元，呈現股匯雙強格局，反映資金對台灣市場信心升溫。
2026/06/03 16:09,當下,,台股創高引爆ETF績效比較 話題聚焦主動與被動商品表現,台股創新高之際，市場也掀起ETF績效比較熱潮。相關報導聚焦多檔主動式與被動式ETF的漲跌表現，顯示在大盤強勢上攻下，投資人開始重新檢視不同商品的績效差異與配置策略。
2026/06/03 15:52,當下,"群創(3481): 8, 友達(2409): 8",台股大漲帶動面板雙虎爆量走強 群創、友達成交熱度飆高,台股大盤強漲，帶動面板族群同步走勢火熱，群創與友達成交量雙雙爆出天量，市場交投極度熱絡。盤面顯示資金持續追逐強勢族群，面板雙虎成為今日人氣焦點。
2026/06/03 15:45,當下,,台股創高帶旺財富效應 市場個人持股市值同步攀升,台股指數再創歷史新高，市場財富效應持續發酵。報導提及個人持股市值明顯增加，反映在多頭行情推升下，不只權值股受惠，整體投資人資產也跟著水漲船高。
2026/06/03 15:40,當下,遠傳(4904): 8,台股大漲帶動遠傳突破百元 遠傳股價創歷史新高,在台股強勢大漲的帶動下，電信股遠傳股價站上百元關卡並寫下歷史新高。市場資金明顯追捧具防禦與題材兼具的個股，遠傳成為今日盤面亮點之一。
2026/06/03 15:39,展望,,6月台股ETF除息戰開打 高配息名單成市場焦點,6月台股ETF進入除息旺季，多檔產品年化配息率突破10%，吸引資金提前卡位。市場關注高股息ETF的配息表現與後續填息能力，相關名單成為近期投資焦點。
2026/06/03 15:34,展望,,資金轉守為攻 聚焦00985D首次配息水準與卡位時點,在台股高檔震盪之際，市場資金轉向關注配息題材，貝萊德00985D首次配息水準將於6/12揭曉。投資人也同步留意最後卡位時間，期待在後續殖利率題材中搶得先機。
2026/06/03 15:31,展望,,台股基金績效大勝大盤 逾百檔基金跑贏市場,台股強勢上攻之際，基金市場也傳出亮眼成績。最新統計顯示，多檔台股基金績效跑贏大盤，且有基金報酬翻倍，市場對於順勢操作與中長線布局的關注度升高。
2026/06/03 15:30,當下,,黃仁勳帶動AI熱潮延燒 亞洲股市同步走強,受到AI熱潮持續擴散影響，台股之外，日股也大幅走揚並創高，相關ETF漲勢凌厲。市場解讀，輝達與AI題材已成全球資金追逐主軸，相關概念資產同步受惠。
2026/06/03 15:29,當下,"台塑(1301): 7, 南亞(1303): 7, 台化(1326): 7, 台塑化(6505): 7",台股攻上46K 台塑四寶同步走揚成盤面助攻主力,台股大漲站穩46000點關卡，台塑四寶股價同步上揚，成為盤面重要助攻力量。隨著資金擴散至傳產族群，市場對塑化與台塑集團相關個股的表現持續關注。
2026/06/03 15:25,當下,,AI熱潮點燃台股 大盤大漲逾900點站上4萬6,受AI題材帶動，台股今日強勢大漲逾900點，終場站上4萬6千點大關並刷新紀錄。市場買盤集中在科技與權值相關族群，顯示多頭氣勢仍然強勁。
2026/06/03 15:23,當下,,COMPUTEX題材持續發酵 光通訊與重電族群領軍台股創高,COMPUTEX展會持續推升AI與供應鏈想像，光通訊與重電族群成為今日盤面焦點，帶動台股大漲901點收在46459點，續寫歷史新高。市場資金明顯往AI周邊與電力需求概念集中。
2026/06/03 15:15,當下,,外資今年轉賣台韓股 轉向擁抱日股資金配置出現變化,報導指出，外資今年以來對台股與韓股態度轉趨保守，資金轉向日本股市，反映區域資金配置出現調整。市場也因此關注外資後續對台股的持續性布局。
2026/06/03 15:11,當下,台積電(2330): 9,台積電收2425元新天價 領軍台股飆漲901點再創高,台積電股價收在2425元新天價，成為台股大漲901點、站穩46000點關卡的核心推手。權值龍頭持續扮演市場領軍角色，也帶動整體大盤強勢上攻。
2026/06/03 15:06,當下,,金融股受台股熱絡帶動 三檔個股亮燈漲停,台股交易熱絡、成交量放大，帶動券商與金控等金融族群走強，其中三檔金融股攻上漲停。市場看好股市狂潮可望挹注證券與金融業務收益，成為盤面另一波亮點。
2026/06/03 15:01,當下,,台股單日大漲901點 創下強勁多頭表現,台股今日大漲901.85點，市場交投熱絡，展現出極為強勁的多頭氣勢。隨著指數站穩高檔，投資人對後市的樂觀情緒持續升溫。
2026/06/03 14:53,當下,"台積電(2330): 7, 廣達(2382): 5, 緯創(3231): 5, 華碩(2357): 4, 宏碁(2353): 4, 仁寶(2324): 4",台股終場大漲901點再創新高 科技權值股領軍攻頂,台股終場大漲901點收46459點，再度刷新歷史高點，台積電大漲帶頭衝鋒，廣達、緯創、華碩、宏碁與仁寶等科技族群也同步受惠。市場情緒偏多，但分析師也提醒高檔震盪風險仍在。
2026/06/03 14:50,當下,,台股漲901點收46459點 盤中收盤雙創新高,台股今日大漲901點，收在46459.16點，盤中與收盤指數雙雙刷新歷史紀錄。市場買氣持續熱絡，顯示資金仍積極追逐強勢行情。
2026/06/03 14:45,當下,台積電(2330): 8,AI狂潮推升台股攻上4萬6 台積電同步創新高,AI熱潮持續推升市場買氣，台股強勢突破四萬六千點關卡，台積電股價也同步再創歷史新高。權值龍頭表現亮眼，成為今日大盤攻高的最大助力。
2026/06/03 14:38,展望,,證交所董座看旺台股上檔空間 市場樂觀喊5、6萬點,證交所董座提出台股可挑戰更高本益比的看法，引發市場熱議，投資人對指數後續上檔空間抱持樂觀想像。雖然多頭氣氛濃厚，但估值偏高的風險也同步受到關注。
2026/06/03 14:37,當下,台積電(2330): 7,台股大漲901點再創新猷 金融股強勢助攻台積電續扮領頭羊,台股大盤收盤大漲901點再寫新高，金融股與台積電同步發威，成為推升指數的主要動能。市場資金持續聚焦權值與高人氣族群，盤面多頭氣勢延續。
2026/06/03 14:26,展望,,0050換股題材發酵 市場評估新納入族群受惠機會,0050成分股調整引發市場關注，部分族群被視為可能受惠的潛在贏家。隨著指數型資金流向預期升溫，相關標的的中長線資金動能也受到討論。
2026/06/03 14:24,當下,,台股攻上46000點 政壇持股市值同步水漲船高,隨著台股指數攻上46000點，市場財富效應持續擴大，也讓部分政壇人物持股市值明顯攀升。相關報導凸顯大盤創高下的資產膨脹現象與市場熱度。
2026/06/03 14:01,當下,,台股大漲讓部分投資人焦慮升溫 怕賣飛成高檔心魔,台股持續飆漲創高，表面上是多頭盛宴，但也讓部分持股者陷入紙上富貴與賣飛焦慮的兩難。市場高檔心態分歧，投資人情緒在樂觀與不安之間拉扯。
2026/06/03 13:56,展望,,黃仁勳GTC背板台廠名單曝光 52家上市櫃企業受惠AI題材,輝達執行長黃仁勳在GTC大會展示的供應鏈背板中，共有52家台灣上市櫃企業入列，凸顯台廠在AI供應鏈中的關鍵地位。市場預期相關廠商可望持續受惠AI題材升溫。
2026/06/03 13:45,當下,,台股衝破4萬6 成分股調整引發資金重新配置,台股強勢突破46000點關卡，市場也同步反映成分股調整帶來的資金移轉效應。相關權值股與調整標的成為盤面焦點，顯示高檔行情下資金輪動更加明顯。
2026/06/03 13:44,當下,,黃仁勳開金口帶動AI股噴發 台廠供應鏈集體走強,受黃仁勳相關言論激勵，AI概念股全面升溫，帶動一家準兆元公司股價大漲，同時多檔台廠供應鏈同步攻上漲停。市場對AI長線需求的想像持續推升族群熱度。
2026/06/03 13:44,展望,,台股46000點狂歡後 更應留意高檔風險,台股站上46000點後市場一片歡騰，但也有專欄提醒投資人應居高思危，留意過熱與回檔風險。多頭雖強，仍需保持紀律與風險控管。
2026/06/03 13:41,當下,"台積電(2330): 7, 群創(3481): 6, 國泰永續高股息(00878): 3, 群益台灣精選高息(00919): 3",台股衝向4萬7 台積電領軍上攻 群創走強、ETF換股同步放量,台股持續逼近47000點關卡，台積電扮演領漲核心，群創等個股也同步走強。高股息ETF換股操作帶動成交量升溫，盤面資金輪動與題材熱度並行。
2026/06/03 13:39,展望,,主動式ETF 00408A啟動募集 鎖定下半年台股成長與收益行情,主動式ETF 00408A將於6/24開始募集，主打成長加收益雙引擎策略。隨著台股持續高檔震盪，市場也關注新基金是否能吸引資金布局下半年行情。
2026/06/03 13:30,當下,台積電(2330): 9,台積電衝新天價帶動台股午盤大漲 靠權值股攻高站穩多頭,台積電股價再創歷史新高，帶動台股午盤上漲881點，市場買盤持續湧入權值股。整體盤勢維持強勢格局，多頭氣氛相當濃厚。
2026/06/03 13:28,展望,,高盛看好AI類股 台股與韓股後市同受青睞,高盛看好AI類股題材，認為台股與韓股具備投資吸引力，反映市場對AI供應鏈後市持續樂觀。相關觀點也強化了資金對科技族群的配置意願。
2026/06/03 13:13,當下,,AI與半導體題材火熱 百億級台股市值型ETF今年大幅領漲,AI與半導體題材持續發燒，帶動兩檔百億級台股市值型ETF今年以來漲幅超過83%。這也反映市場資金正集中追逐大型科技與半導體權值股。
2026/06/03 13:10,當下,國巨(2327): -4,國巨遭分盤處置股價走弱 分析師建議可先觀察試單,國巨因遭分盤處置，股價盤中跌逾4%。儘管短線壓力明顯，市場仍有進場聲音，分析師則建議投資人可先小量試單、審慎布局。
