發布時間,類型,個股影響,標題,摘要
2026/06/11 08:33,展望,Riot Platforms(RIOT): 8,Jefferies看好Riot Platforms 股價飆升,Riot Platforms (RIOT) 過去一個月股價上漲逾20%，年初至今漲幅約77%，過去一年漲幅達180%。Jefferies於5月14日啟動對該公司的研究覆蓋，看好其作為資料中心相關標的之投資價值，吸引億萬富翁級投資人關注。
2026/06/11 08:24,當下,科磊(KLAC): 7,分析師調高目標價25% KLA股價跑贏大盤,半導體設備商KLA獲分析師大幅調高目標價達25%，激勵股價今日表現優於整體市場，反映市場對半導體設備需求前景樂觀。
2026/06/11 07:33,展望,Iren(IREN): 8,Iren資料中心快速擴張具長期勝出潛力,Iren自年初以來已將其GW級資料中心規模翻倍，展現快速擴展能力。在AI算力需求暴增的背景下，其資料中心容量的迅速放大有望使公司成為長期贏家，看好其在高效能運算與AI基礎設施市場的競爭地位。
2026/06/11 07:06,展望,"超微(AMD): 9
輝達(NVDA): -3
英特爾(INTC): -4",AMD三位數飆漲前的50億美元低語,在AMD股價出現三位數驚人漲幅之前，最具預示性的訊號並非秘密情報，而是公司自身不斷快速攀升的營運野心與財測目標。市場早已從AMD積極上調的展望中嗅到端倪，反映其在AI晶片市場的競爭力持續強化，挑戰NVIDIA霸主地位的企圖心明確。
2026/06/11 06:45,當下,"超微(AMD): -6
輝達(NVDA): -2
英特爾(INTC): -1",AMD跌幅超越大盤，收於452.21美元,超微半導體(AMD)在最近交易日收盤價為452.21美元，較前一交易日下跌4.9%，跌幅超越大盤整體表現，顯示市場對該股短線情緒偏弱。
2026/06/11 06:41,展望,"博通(AVGO): 8
輝達(NVDA): -2
美超微(AVGO同業-Marvell MRVL): 5",博通(AVGO)是否為另一檔AI交易標的？,博通的AI業務成長速度超出市場預期，上季AI半導體營收達108億美元，市場開始將其視為輝達之外的另一個AI投資選擇，凸顯客製化AI晶片(ASIC)需求強勁。
2026/06/11 12:10,當下,"蘋果(AAPL): -4
輝達(NVDA): -4
比特幣相關(COIN): -5
黃金ETF(GLD): -4",Cramer：投資人拋售比特幣黃金等「壞錢」搶進SpaceX IPO，蘋果輝達也難倖免,市場名嘴Jim Cramer於X平台發文指出，投資人正在拋售資產以籌措現金參與SpaceX史上最大規模IPO。他將比特幣與黃金稱為「壞錢」遭到拋售，但即便是被視為「好錢」的蘋果與輝達也同樣未能倖免於這波套現潮。SpaceX上市預期吸金效應正引發市場資金大規模重新配置。
2026/06/11 11:51,當下,"甲骨文(ORCL): -3
輝達(NVDA): 5","甲骨文公布6,380億美元巨額訂單積壓，但股價反而下跌","雲端巨頭甲骨文交出創紀錄的季度財報，訂單積壓金額高達6,380億美元，反映AI需求強勁。然而市場關注其AI基礎設施擴建的龐大資本支出，投資人擔憂高昂建置成本將壓縮獲利空間，導致股價不漲反跌。"
2026/06/11 11:21,當下,Applied Optoelectronics(AAOI): 8,Applied Optoelectronics受AI樂觀情緒推升再度飆漲,光通訊元件廠Applied Optoelectronics (AAOI)週三大漲7.52%，收於175.13美元。投資人受惠於AI產業持續擴張的樂觀情緒，重新買入該股。AAOI為市場大跌中倖存的10檔強勢股之一，凸顯AI光模組相關供應鏈受到資金青睞。
2026/06/11 11:12,當下,"AmpliTech(AMPG): 9
輝達(NVDA): 2",AmpliTech (AMPG) 攜手NVIDIA達成AI-RAN開放架構突破，股價飆漲42.6%,AmpliTech Group於O-RAN ALLIANCE 2026春季全球PlugFest中，其O-RAN CAT B 64T64R大規模MIMO無線電成為唯一達到該規格並完成多廠商互通測試的美國設計產品，並支援全球首個與NVIDIA及東北大學合作的開源大規模MIMO AI-RAN展示。此突破凸顯該公司在開放式無線接取網路(Open RAN)生態系的重要性，激勵股價單日大漲42.6%。
