發布時間,類型,個股影響,標題,摘要
2026/06/08 12:44,當下,,美國半導體重挫與亞洲股市連鎖下跌，台股科技族群承壓測試,美國半導體與科技股重挫，引發亞洲股市同步走弱，台股開盤後也面臨明顯賣壓。盤面上以半導體、AI等先前漲多族群承受最大壓力，市場情緒轉趨保守，短線可視為科技股的壓力測試。
2026/06/08 12:00,展望,,台股急殺後別急著滿手進場，ETF配置強調核心、防守與科技衛星,面對台股劇烈修正，市場建議投資人不要急著一次性All in，而是採取分層配置策略，透過核心、防守、短債與科技衛星等不同部位分散風險，等待盤勢穩定後再逐步布局。
2026/06/08 11:14,當下,,台股狂瀉引發法人示警，避險與應對策略成市場焦點,台股出現劇烈下跌後，法人陸續提出避險與應對的三大策略，提醒投資人面對高波動盤勢時，應先控管風險，再觀察後續籌碼與市場情緒變化。
2026/06/08 10:44,當下,,美國非農數據超預期引發半導體拋售，亞股同步承壓,美國非農就業數據優於預期，帶動市場對降息預期降溫，資金撤出高估值科技與半導體族群，造成美股半導體重挫並進一步波及亞洲股市。
2026/06/08 10:40,展望,,AI與半導體漲多面臨修正，法人點名防禦族群成避風港,AI與半導體族群前期漲幅過大，近期面臨獲利了結與修正壓力。法人提醒，台股在劇烈波動中可留意具防禦性的族群作為資金避風港，其中有個股5月營收年增達108%，表現相對亮眼。
2026/06/08 10:30,當下,,韓股熔斷引爆亞股賣壓，台股早盤遭逢半導體權值股全面重挫,韓國股市出現熔斷後，亞洲股市賣壓急遽升溫，台股早盤也遭受波及，大盤重挫之際，半導體權值股成為盤面殺盤重心。
2026/06/08 10:29,展望,,記憶體與半導體全面下殺，市場憂心後續恐無天險可守,市場人士指出，記憶體與半導體族群近期全面重挫，恐慌氣氛升高。後續若賣壓持續擴大，台股相關產業可能面臨更深一層的修正壓力。
2026/06/08 10:29,當下,,台股開盤重挫逾2600點，盤面一度瀰漫史上最慘跌勢,台股今日開盤即遭遇恐慌性賣壓，指數重挫超過2600點，市場情緒急遽惡化，盤中更一度出現接近史上最大跌點的極端走勢。
2026/06/08 10:18,展望,,台股多重賣壓交織成恐懼總和，法人觀察四大指標判斷落底,台股近期面臨美股重挫、半導體修正與籌碼鬆動等多重賣壓，市場恐慌情緒升溫。法人提醒，後續是否完成落底反彈，可持續觀察四大關鍵指標的變化。
2026/06/08 10:11,展望,,台股急跌引發抄底討論，法人提醒先看盤勢再決定是否接刀,台股大幅拉回後，市場熱議是否已到抄底時機。法人則提醒，現階段仍應先觀察量價與國際盤勢變化，避免在高波動環境中過早進場接刀。
