發布時間,類型,個股影響,標題,摘要
2026/06/04 05:15,展望,"SpaceX(SPAX.PVT): 9
Rocket Lab(RKLB): -6
AST SpaceMobile(ASTS): -5
Iridium(IRDM): -4
Tesla(TSLA): 3",SpaceX目標2兆美元估值 6月12日掛牌Nasdaq,據路透報導，馬斯克旗下SpaceX計畫於6月12日（週五）在Nasdaq掛牌上市，發行價設定為每股135美元，估值上看2兆美元。華爾街最關注的核心業務板塊包括Starlink衛星網路服務、發射服務及Starship重型運載火箭，其中Starlink的訂閱收入被視為支撐高估值的主要引擎。此次IPO將成為史上最大規模上市案之一，並可能重塑太空產業投資版圖。
2026/06/04 05:12,展望,"博通(AVGO): 6
輝達(NVDA): 4
超微(AMD): 3
台積電(TSM): 4",博通財報前市值大增2800億美元 AI漲勢面臨考驗,晶片大廠博通在財報公布前股價自低點反彈65%，市值增加2800億美元，市場對AI支出增長預期持續升溫。然而高漲的股價也讓即將公布的財報面臨更嚴格檢驗，須端出亮眼數據才能支撐當前估值，AI類股整體漲勢進入關鍵考驗期。
2026/06/04 05:12,展望,"美光(MU): 6
三星(暫無美股代號): 5
SK海力士(暫無美股代號): 5
西部數據(WDC): 4",記憶體短缺持續，美光目標價遭調升,分析師因記憶體市場供應吃緊持續調升美光(MU)目標價，惟股價已大幅上漲，後續容錯空間縮小，投資人需留意預期落差風險。
2026/06/04 05:05,當下,XPO(XPO): 2,XPO公布2026年5月北美零擔貨運(LTL)營運數據,XPO公布2026年5月初步LTL營運指標：日均噸位較去年同期微增0.5%，日均出貨量年增3.3%，但每筆貨運重量下降2.7%。數據顯示貨運量呈現小幅成長，但單筆貨件變輕，反映客戶需求結構轉變。實際結果可能與初步數據有所差異。
2026/06/04 05:03,當下,特斯拉(TSLA): 1,二手Cybertruck需求強勁，但難以撼動特斯拉股價,特斯拉首批官方Cybertruck庫存於24小時內售罄，顯示市場對二手Cybertruck需求熱絡。然而Barron's副主編Al Root指出，Cybertruck銷售對特斯拉整體股價影響有限，因其在公司營收與獲利結構中佔比不大，市場關注焦點仍在自動駕駛、Robotaxi及AI等長期成長動能。
2026/06/04 05:00,當下,"Alphabet(GOOGL): 8
波克夏(BRK.B): 5",巴菲特接班人Greg Abel豪砸100億美元加碼AI巨頭Alphabet,波克夏海瑟威新任執行長Greg Abel斥資100億美元大舉買進Alphabet股票，使其佔據波克夏整體投資組合近9%的比重，成為重要持股之一。此舉顯示新領導階層對Alphabet在人工智慧領域競爭力的高度信心，也代表波克夏正式擁抱AI主題投資。
2026/06/04 04:59,當下,蘋果(AAPL): 3,蘋果新功能簡化分帳流程,蘋果(AAPL)推出新功能，使用者只需拍攝收據照片即可輕鬆分帳，提升Apple Pay生態系便利性，有助強化用戶黏著度與支付服務競爭力。
2026/06/04 04:48,當下,"博通(AVGO): 7
邁威爾(MRVL): 8
輝達(NVDA): 5
洛克希德馬丁(LMT): 5
雷神(RTX): 5",美股今日：戰爭疑慮恐中斷標普連漲；博通財報前股價創高,川普針對美伊關係的最新言論引發市場避險情緒，道瓊週三下跌，標普500指數連漲走勢面臨中斷風險。半導體族群表現強勢，博通(AVGO)在財報公布前股價刷新高點，邁威爾(MRVL)延續飆漲動能。地緣政治緊張與AI晶片需求形成多空交戰格局。
2026/06/04 04:46,展望,"Salesforce(CRM): 5
Braze(BRZE): 6",Salesforce與Braze對決：2026誰是更佳科技股選擇？,分析比較兩家客戶互動軟體公司：Salesforce以規模龐大及穩定獲利見長，Braze則在成長動能與客戶互動領域快速突破。文章從風險結構與估值水準切入，探討兩者對投資人的吸引力差異，提供2026年科技股配置的選股參考。
2026/06/04 04:07,展望,"英特爾(INTC): 7
超微(AMD): -3
輝達(NVDA): 2",Intel上漲，財務長指出CPU需求強勁,Intel表示AI工作負載正在推動資料中心CPU需求增強，財務長對需求前景表達樂觀，激勵股價上漲。
