發布時間,類型,個股影響,標題,摘要
2026/06/04 08:45,展望,"南亞科(2408): 7
信邦(3023): 7
邁達特(6112): 7",台股高檔續強，月營收創新高題材受關注 南亞科、信邦、邁達特成盤前焦點,外資與投信連四日買超、加權指數刷新歷史高點之際，台股資金持續追捧具基本面支撐的個股，其中南亞科、信邦、邁達特等公司因5月月營收創下近12個月新高而受市場青睞，盤前成為焦點。
2026/06/04 07:28,當下,,油價飆升、美股轉弱拖累夜盤 台股開盤恐面臨賣壓,受到國際油價上揚與美股走跌影響，台指期夜盤明顯回檔，市場預期今日台股開盤將承受較大賣壓，短線風險情緒升溫。
2026/06/04 06:35,當下,,台股連四日狂飆站上46K 市場過熱警訊升溫、注意處置股大增,"台股近期連續四個交易日大漲，累計漲幅驚人並站上46,000點大關，不過交易熱度也同步升高，上市櫃多達99檔個股被列入注意股或處置股，反映市場短線過熱風險。"
2026/06/04 04:00,展望,,台股多頭未歇 6月行情恐先漲後震盪,市場專家普遍認為台股多頭格局尚未結束，但進入6月後漲勢可能轉為高檔震盪，投資策略上應兼顧趨勢延續與短線風險控管。
2026/06/04 01:53,展望,,台股狂飆引發末升段討論 專家提醒高檔風險與操作重點,面對台股衝高急漲，市場對於是否進入末升段出現不同看法，谷月涵示警行情恐近尾聲，謝金河則提醒投資人留意高檔的關鍵風險與操作細節。
2026/06/03 20:45,展望,,台股衝上4.5萬後還能追嗎？專家提醒別犯高檔致命錯誤,台股跳上4.5萬點後，市場開始熱議此時是否仍適合進場。專家提醒投資人，高檔時最忌諱的不是波動本身，而是錯誤操作導致資產受損。
2026/06/03 19:00,展望,,台股主升段仍未走完 市場樂觀看待後市有望續攻,儘管台股已大幅走高，市場觀點仍偏多，認為當前行情尚未結束，主升段可能仍有延續空間，後市維持偏樂觀基調。
2026/06/03 18:51,當下,,"台股站上46,000點再創新高 外資持續加碼推升行情","台股改寫46,000點歷史新高，外資延續偏多操作、單日大舉買超，資金動能持續成為推升大盤的重要力量。"
2026/06/03 18:00,展望,,"台股6月衝刺46,000點 三大利多支撐行情續航",在三大利多持續發酵下，市場看好6月台股仍有上攻空間，4.6萬點關卡成為多方關注的下一個目標。
2026/06/03 17:41,當下,,外資追高助攻 台股暴衝逾900點站穩46K,"在外資大舉追高買盤帶動下，台股盤中一度暴衝逾900點並站穩46,000點關卡，強勢表現也引發市場對短線回檔的疑慮。"
