發布時間,類型,個股影響,標題,摘要
2026/06/05 01:17,當下,Palantir(PLTR): -7,Michael Burry罕見警告Palantir技術面風險,以做空2008年次貸危機聞名的Michael Burry於6月2日在Substack發文，罕見針對Palantir Technologies(PLTR)提出技術面警告。由於Burry的觀點具市場影響力，這番發言引發投資人對Palantir估值過高與短線回調風險的擔憂。
2026/06/05 01:11,展望,Meta(META): -6,Meta反彈至650美元上方恐顯估值過高,分析師指出，Meta Platforms當前股價約622.98美元，若反彈至650美元上方，估值將顯得偏高。雖然Meta擁有強大的開放廣告網路與穩健營運表現，但持續攀升的AI資本支出已成為主要隱憂，市場開始質疑相關投資模型對股東的長期效益。
2026/06/05 01:11,展望,美光(MU): 8,對沖基金與華爾街看好美光成AI基礎設施受惠股,美光科技獲對沖基金與華爾街強烈看好，被列為最佳AI基礎設施股之一，分析師最高目標價隱含約80.2%的上漲空間。隨著記憶體需求在各領域持續升溫，市場對美光即將公布的財報前景轉趨樂觀。
2026/06/05 01:11,展望,Meta(META): 8,RBC維持Meta「跑贏大盤」評級與810美元目標價,RBC Capital重申Meta Platforms(META)「跑贏大盤」評級，目標價810美元，潛在上漲空間達30.4%。RBC看好Meta的AI布局逐步超越核心廣告業務，並認為AI驅動的創業浪潮將為公司帶來新的成長動能。
2026/06/05 01:11,展望,輝達(NVDA): 8,輝達推出DSX平台，從賣晶片走向AI工廠全堆疊,輝達獲市場高度看好，被視為最佳AI基礎設施股之一。公司不再僅銷售AI晶片，而是透過DSX平台提供端到端完整堆疊方案，協助基礎設施建造商建構、模擬並營運整座AI工廠，進一步擴大其AI生態系護城河。
2026/06/05 01:11,展望,微軟(MSFT): 7,微軟計畫推出自研AI模型套件，降低對OpenAI依賴,微軟獲對沖基金與華爾街強力支持，被視為最佳AI基礎設施股之一，潛在上漲空間達24.4%。在早期AI優勢來自與OpenAI合作之後，微軟如今正積極強化自主技術布局，計畫發表一系列自研AI模型，展現去OpenAI化的策略轉向。
2026/06/05 01:10,展望,"亞馬遜(AMZN): 7
Alphabet(GOOGL): 6
微軟(MSFT): -4
輝達(NVDA): 5",Anthropic以超高估值遞交IPO申請，AI資本市場升溫,Anthropic在完成650億美元H輪募資、投後估值達9600億美元後，僅四天即向SEC機密遞交IPO申請草案，速度驚人。此舉領先OpenAI，反映AI資本市場熱度空前，並可能重塑AI投資格局與競爭態勢，帶動相關合作夥伴與競爭對手出現重新評價。
2026/06/05 01:05,展望,"輝達(NVDA): -5
微軟(MSFT): -4
Alphabet(GOOGL): -6
Meta(META): -3
特斯拉(TSLA): -5
亞馬遜(AMZN): -3",SpaceX與Anthropic若上市，恐成華爾街流動性壓力測試,過去兩年資金大量流入AI龍頭，推升估值至高檔。如今市場面臨SpaceX與Anthropic兩大熱門私人公司可能登陸公開市場的衝擊，合計IPO規模上看3.5兆美元，恐引發巨大資金排擠效應，對現有AI高估值族群構成回檔壓力。
2026/06/05 01:05,展望,"輝達(NVDA): 6
微軟(MSFT): 5
蘋果(AAPL): 5
Meta(META): 5
谷歌(GOOGL): 5",5月最佳表現資產出爐，科技股能否延續強勢？,美股為上月最大贏家，主要由科技股強勢推動整體漲勢。市場現正關注科技類股動能能否延續，進一步引領下一波多頭行情。
2026/06/05 00:56,展望,"Meta(META): 3
輝達(NVDA): 2",祖克柏向Meta股東說明AI巨額資本支出的長期價值,過去兩年華爾街持續追問Meta投入數千億美元於AI基礎設施、資料中心與自研晶片，究竟何時能轉化為直接收益。雖然這些投資已帶來更精準廣告投放、更強用戶黏著度與更高廣告營收，但市場仍聚焦AI資本支出何時能反映在股東報酬上，祖克柏正試圖向股東釐清AI投入的長期價值。
