發布時間,類型,個股影響,標題,摘要
2026/06/03 12:18,當下,光聖(6442): 8; 聯亞(3081): 8; 華星光(4979): 8; 上詮(3363): 8; 眾達-KY(4977): 8; 波若威(3163): 8; 前鼎(4908): 8; IET-KY(4971): 8,老黃開金口Marvell暴漲逾30%　台廠光通訊股8檔亮燈攻頂,輝達執行長黃仁勳談話帶動Marvell股價大漲逾30%，激勵市場對AI與高速傳輸相關供應鏈的期待。台灣光通訊族群受此題材推升，多檔個股盤中強勢亮燈。
2026/06/03 12:11,當下,台積電(2330): 8,台股逼近46K卻巨震1046點，AI資金熱到發燙測試市場承受力,"台股一度逼近46,000點關卡，但盤中劇烈震盪達1,046點，顯示高檔資金追價與獲利了結力道同步加劇。市場焦點仍集中在AI相關資金熱潮，並開始測試台股在新高附近的承受力。"
2026/06/03 11:53,當下,凱基金(2883): 9,台股大好 金融股賺翻! 凱基金、三檔證券股同飆漲停 - UDN,台股走強帶動金融族群獲利預期升溫，凱基金與多檔證券股同步亮燈漲停。市場資金明顯轉向金融類股，反映短線情緒偏多。
2026/06/03 11:45,當下,台積電(2330): 9,邁威爾飆逾三成！台積電寫天價，台股破四萬六-財經焦點情報站 - CMoney投資網誌,美國邁威爾股價大漲逾三成，帶動半導體與AI相關題材熱度升溫。台積電同步創天價，推升台股指數突破四萬六。
2026/06/03 11:44,當下,台積電(2330): 9,台股飆漲逾800點破四萬六，台積電寫新天價,台股大幅上漲逾800點，指數突破四萬六關卡，市場多頭氣勢強勁。台積電同步創下新天價，成為推升大盤的重要動能。
2026/06/03 11:28,當下,台積電(2330): 10,〈台股開盤〉「輝積」帶飛 台積電刷天價2440元 領漲近千點衝破4萬6創新高,台積電股價盤中刷新天價2440元，帶動台股大盤開高走強，指數一度大漲近千點並站上4萬6，創下新高。市場焦點聚集在半導體與AI相關權值股的強勢表現。
2026/06/03 11:26,當下,"廣達(2382): 8, 英業達(2356): 8, 仁寶(2324): 7",黃仁勳帶飛老AI股！廣達英業達大漲近8% 仁寶成交量衝台股第四大 - Yahoo股市,黃仁勳相關題材帶動老AI概念股走強，廣達與英業達股價大漲近8%。仁寶成交量放大，躍居台股第四大熱門成交股。
2026/06/03 11:21,當下,台積電(2330): 9,台積電股價發威推升台股3 日指數雙創歷史新高 - 理財周刊,台積電股價走強，帶動台股指數於3日同步創下歷史新高。市場情緒受大型權值股表現激勵，整體大盤動能轉強。
2026/06/03 11:20,當下,"群創(3481): 8, 友達(2409): 7",群創60元只差臨門一腳 面板雙虎奪台股成交量冠亞軍,群創股價逼近60元整數關卡，市場交易熱度明顯升溫。面板雙虎帶動台股成交量居前，顯示資金關注度提升。
2026/06/03 11:15,當下,台積電(2330): 8; 廣達(2382): 7; 緯創(3231): 7,AI熱潮狂燒！台股早盤大漲逾800點 強勢衝破4萬6大關,受AI熱潮帶動，台股早盤強勢上漲逾800點並突破4萬6大關。市場情緒明顯偏多，資金持續湧入相關概念股。
2026/06/03 11:10,當下,"凱基金(2883): 9
中信金(2891): 8
元大金(2885): 8",金融股助攻台股漲千點 凱基金漲停 中信金.元大金強漲 - Yahoo新聞,金融股走強，帶動台股大盤大漲千點。凱基金攻上漲停，中信金與元大金同步強勢上漲。
2026/06/03 11:10,當下,"台積電(2330): 9, 廣達(2382): 8, 佳世達(2352): 7, 國喬(1312): 7",早盤快訊》台積電2430元、廣達衝425元！台股大漲939點，佳世達、國喬同步漲停,台股早盤大漲939點，台積電、廣達領軍上攻，市場買氣明顯回溫。佳世達與國喬同步亮燈漲停，反映資金積極追價。
2026/06/03 10:50,當下,台積電(2330): 9,快訊／台股大漲逾800點站上46K 台積電寫2440元新天價,台股盤中大漲逾800點，指數站上46K。台積電股價同步創下2440元新天價，帶動大盤氣勢。
2026/06/03 10:50,當下,台積電(2330): 9,衝破46K！台股早盤大漲逾900點 台積電衝2440元新天價,台股早盤強勢上攻，一度大漲逾900點，指數衝破46K關卡，市場氣氛明顯偏多。台積電盤中衝上2440元新天價，成為帶動大盤走高的主要動能。
2026/06/03 10:40,當下,"台積電(2330): 9, 泰金寶-DR(9105): 7",【Yahoo早盤】「仁來瘋」續發威！台股狂飆近千點衝上4萬6 分析師蔡明翰：慎防尾盤震盪 - Yahoo股市,台股在台積電領軍下強勢大漲，指數一度衝上46000點關卡，盤面以光通訊與半導體族群最為強勢。分析師提醒雖然多頭氣勢強，但仍需留意尾盤震盪風險。
