發布時間,類型,個股影響,標題,摘要
2026/06/05 10:30,當下,南亞科(2408): -8,費半急殺拖累記憶體族群　南亞科領跌、台股半導體壓力擴大,受美國費城半導體指數與晶片股重挫影響，台股早盤半導體及記憶體族群同步承壓，南亞科盤中領跌，記憶體製造類股也出現接近一成的急殺。市場對國際半導體走勢轉弱的擔憂升溫，台股信心明顯受挫。
2026/06/05 10:30,當下,台積電(2330): -7,費半大跌壓抑台積電　台股開低走低失守關鍵整數關卡,受到博通財報與財測不佳、拖累費城半導體指數急跌的影響，台積電盤中由紅翻黑並持續走弱，對台股大盤形成明顯壓力。台股早盤一度重挫超過千點，市場賣壓集中在半導體權值股。
2026/06/05 10:19,當下,,台股早盤恐慌性賣壓湧現　指數一度重挫逾千點,台股開盤後遭遇強烈賣壓，指數一度急跌超過千點，盤面呈現明顯恐慌氣氛。半導體與權值股承受較大壓力，市場短線風險升溫。
2026/06/05 10:19,當下,"力積電(6770): -2
麗正(2302): -2
安馳(3528): -2",處置股名單新增10檔　力積電、麗正、安馳入列短線交易受限,6月2日台股新增10檔處置股，力積電、麗正、安馳等個股新列入名單，短線交易將受到限制，投資人需留意相關風險與流動性變化。
2026/06/05 10:09,展望,,費半急殺後跌幅收斂　台股多頭能否守住盤面成觀察重點,美股費城半導體指數先急跌後收斂，市場關注短線修正是否告一段落。接下來台股能否止跌反攻，將取決於半導體與權值股是否回穩。
2026/06/05 09:02,當下,,國泰費城半導體(00830) 個股概覽,此為國泰費城半導體ETF(00830)的個股概覽頁面，提供該ETF的基本資訊。
2026/06/05 08:43,展望,,博通財報重擊AI半導體　台股盤前聚焦ASIC與記憶體族群走勢,博通財報後重挫逾一成，顯示AI半導體族群出現分歧，連帶壓抑市場情緒。台股今日盤前焦點集中在ASIC與記憶體族群，投資人關注相關類股是否延續波動。
2026/06/05 08:19,展望,,美國半導體股短線修正　台股週五走勢預料震盪,受到美國半導體股短線修正影響，台股早盤觀望氣氛濃厚。市場預期週五盤勢將以震盪整理為主，需觀察資金是否回流權值與半導體族群。
2026/06/05 07:22,展望,,台指夜盤小漲32點　台股力拚止跌反攻,台指期夜盤上漲32點，顯示市場仍有一定支撐力道。台股今日開盤能否止跌回穩，將成為後續盤勢觀察重點。
2026/06/05 07:18,當下,台虹(8039): 8,主力大戶追捧助攻　台虹11天強漲58%,台虹近期受到主力大戶追捧，股價在短短11天內大漲58%，成為盤面強勢飆股，短線人氣相當火熱。
2026/06/05 05:44,當下,,博通重挫拖累晶片股　台股失守四萬六關卡,博通股價重挫拖累美股晶片族群走弱，進一步引發台股賣壓擴大，指數失守四萬六千點整數關卡，半導體族群成為盤面壓力核心。
