發布時間,類型,個股影響,標題,摘要
2026/06/04 20:56,當下,"博通(AVGO): -7
CrowdStrike(CRWD): -8
Ciena(CIEN): -6",道指期貨上揚，博通、CrowdStrike、Ciena重挫科技股；SpaceX IPO定價目標出爐,道瓊期貨走高，但科技股遭重擊，博通與CrowdStrike財報後股價暴跌，Ciena亦同步走弱。市場焦點轉向SpaceX的IPO，下週將正式發行，定價目標與規模已敲定，可能成為近期最受矚目的新股案。
2026/06/04 20:50,當下,Ciena(CIEN): -6,Ciena股價下跌，儘管財報與營收雙雙優於預期,Ciena公布2026財年第二季財報，獲利與營收均優於分析師預期，但股價盤前仍下跌。市場反應顯示，投資人對其成長動能與估值仍抱持保留態度，即便基本面數據亮眼也未能完全帶動買盤。
2026/06/04 20:43,當下,,開盤前多數美股走弱，中東局勢疑慮持續,美國股市在週四開盤前多數偏弱，主因中東不確定性持續發酵，市場風險偏好降溫。投資人正密切關注地緣政治對油價、供應鏈與整體風險資產的影響。
2026/06/04 20:17,當下,Ciena(CIEN): -6,Ciena財報亮眼卻仍遭拋售，營收年增40%未能安撫市場,Ciena在2026財年第二季交出優於預期的獲利與營收成績，營收年增高達40%，但股價仍明顯承壓。市場對其後續成長是否足以支撐目前評價仍有疑慮，導致利多不漲。
2026/06/04 20:00,當下,Ciena(CIEN): -6,Ciena公布2026財年第二季財報,Ciena宣布截至2026年5月2日止的2026財年第二季財務結果。公司公布正式季報，市場後續將聚焦其訂單動能、毛利率與AI/網通需求的延續性。
2026/06/04 18:00,展望,"博通(AVGO): -7
Cisco(CSCO): 4
阿里巴巴(BABA): 3
IDT(IDT): 2
Hamilton Beach(HBB): 1",Zacks分析師部落格聚焦博通、Cisco、阿里巴巴、IDT與Hamilton Beach,Zacks分析報告聚焦多檔個股，其中博通的AI營收展望、Cisco的AI驅動成長，以及阿里巴巴的多元化擴張成為今日主要看點。相關研究報告也涵蓋IDT與Hamilton Beach，反映市場對科技、雲端與成長題材的持續關注。
2026/06/04 17:15,展望,Red Cat Holdings(RCAT): 5,五角大廈斥資11億美元推進無人機優勢，Red Cat投資價值受關注,美國國防部正在大舉投入無人機優勢計畫，總額達11億美元，帶動市場重新評估Red Cat Holdings的潛在受惠程度。隨著現代戰場對無人系統需求升溫，該公司成為防務投資人關注的標的之一。
2026/06/04 16:47,當下,Quantinuum(QNT): 8,QNT股票今日掛牌，20倍超額認購的量子新秀吸睛登場,Quantinuum以QNT代號於Nasdaq Global Market開始交易，市場關注度極高。該IPO據稱超額認購達20倍，反映投資人對量子運算題材的熱情，也使其成為當日最受矚目的新股之一。
2026/06/04 15:12,當下,Vertiv(VRT): 7,Vertiv以PurgeRite NearZero服務切入AI資料中心節水需求,Vertiv推出PurgeRite NearZero流體管理服務，鎖定AI就緒資料中心的液冷場景，目標是降低用水、運輸與排放管理成本。此舉凸顯AI高密度算力擴張下，基礎設施節能與水資源管理的重要性。
2026/06/04 14:13,展望,Rigetti Computing(RGTI): 4,Rigetti估值再受檢視，股價一年大漲後波動加劇,Rigetti Computing近期走勢劇烈，雖然過去一年總報酬率高達約104%，但短線先跌後震，顯示市場對其量子運算前景仍有分歧。投資人正重新評估其硬體與服務模式、估值水準，以及量子商業化進度。
2026/06/04 10:08,展望,"Lumentum Holdings(LITE): 6
Nvidia(NVDA): 4",Lumentum在Nvidia百億級投資後，估值是否仍具吸引力？,Lumentum Holdings在股價大幅走強後，市場開始討論其估值是否已經過熱。文章聚焦於公司在光通訊與AI基礎設施鏈中的定位，以及Nvidia相關投資帶來的長期想像空間。
2026/06/04 05:23,當下,"Applied Aerospace & Defense(AER): -5
SpaceX: 2",新航空航太概念股登場，SpaceX供應商IPO表現平淡,Applied Aerospace & Defense開始掛牌交易，但市場焦點仍集中在SpaceX相關題材。該股首日收跌5%，顯示即便沾上SpaceX供應鏈光環，資金反應仍相對保守。
